date,geo,campaign,channel,impressions,clicks,cost,ctr,cpc
2025-06-07,NY,Shopping | Instruments,shopping,22933,700,148.03,0.030524,0.2115
2025-06-08,NY,Shopping | Instruments,shopping,25163,750,147.68,0.029806,0.1969
2025-06-09,CA,Search | Brand,paid_search,19928,2123,161.4,0.106534,0.076
2025-06-10,CA,Search | Brand,paid_search,25318,2049,172.28,0.080931,0.0841
2025-06-11,CA,Search | Brand,paid_search,29455,2056,162.64,0.069801,0.0791
2025-06-12,CA,Search | Brand,paid_search,30702,2589,158.23,0.084327,0.0611
2025-06-13,CA,Search | Brand,paid_search,28091,2058,113.69,0.073262,0.0552
2025-06-14,CA,Search | Brand,paid_search,25446,1949,150.9,0.076594,0.0774
2025-06-15,CA,Search | Brand,paid_search,20754,1834,123.1,0.088369,0.0671
2025-06-09,CA,Search | Nonbrand,paid_search,22074,1378,194.71,0.062426,0.1413
2025-06-10,CA,Search | Nonbrand,paid_search,28934,951,273.18,0.032868,0.2873
2025-06-11,CA,Search | Nonbrand,paid_search,32746,1131,303.19,0.034539,0.2681
2025-06-12,CA,Search | Nonbrand,paid_search,32922,1320,262.73,0.040095,0.199
2025-06-13,CA,Search | Nonbrand,paid_search,22260,1116,229.0,0.050135,0.2052
2025-06-14,CA,Search | Nonbrand,paid_search,30213,1250,207.66,0.041373,0.1661
2025-06-15,CA,Search | Nonbrand,paid_search,29336,1294,236.49,0.04411,0.1828
2025-06-09,CA,Shopping | Instruments,shopping,31144,1023,254.61,0.032847,0.2489
2025-06-10,CA,Shopping | Instruments,shopping,25797,1044,229.19,0.04047,0.2195
2025-06-11,CA,Shopping | Instruments,shopping,34578,947,259.29,0.027387,0.2738
2025-06-12,CA,Shopping | Instruments,shopping,31104,939,241.7,0.030189,0.2574
2025-06-13,CA,Shopping | Instruments,shopping,31497,1215,194.92,0.038575,0.1604
2025-06-14,CA,Shopping | Instruments,shopping,37115,990,211.45,0.026674,0.2136
2025-06-15,CA,Shopping | Instruments,shopping,34239,926,232.26,0.027045,0.2508
2025-06-09,TX,Search | Brand,paid_search,25097,2335,162.7,0.093039,0.0697
2025-06-10,TX,Search | Brand,paid_search,31017,2203,118.27,0.071026,0.0537
2025-06-11,TX,Search | Brand,paid_search,21128,1895,142.42,0.089691,0.0752
2025-06-12,TX,Search | Brand,paid_search,26394,2328,145.17,0.088202,0.0624
2025-06-13,TX,Search | Brand,paid_search,27229,2374,148.29,0.087186,0.0625
2025-06-14,TX,Search | Brand,paid_search,22449,1791,147.24,0.079781,0.0822
2025-06-15,TX,Search | Brand,paid_search,21608,2601,150.47,0.120372,0.0579
2025-06-09,TX,Search | Nonbrand,paid_search,23505,1204,245.83,0.051223,0.2042
2025-06-10,TX,Search | Nonbrand,paid_search,26171,1254,284.03,0.047916,0.2265
2025-06-11,TX,Search | Nonbrand,paid_search,32336,940,289.35,0.02907,0.3078
2025-06-12,TX,Search | Nonbrand,paid_search,32979,1224,210.23,0.037115,0.1718
2025-06-13,TX,Search | Nonbrand,paid_search,30372,987,254.17,0.032497,0.2575
2025-06-14,TX,Search | Nonbrand,paid_search,27713,1413,208.21,0.050987,0.1474
2025-06-15,TX,Search | Nonbrand,paid_search,24367,1353,206.2,0.055526,0.1524
2025-06-09,TX,Shopping | Instruments,shopping,29118,896,141.45,0.030771,0.1579
2025-06-10,TX,Shopping | Instruments,shopping,19689,706,183.12,0.035858,0.2594
2025-06-11,TX,Shopping | Instruments,shopping,26344,677,162.88,0.025698,0.2406
2025-06-12,TX,Shopping | Instruments,shopping,23576,709,191.61,0.030073,0.2703
2025-06-13,TX,Shopping | Instruments,shopping,24180,962,195.42,0.039785,0.2031
2025-06-14,TX,Shopping | Instruments,shopping,25411,890,152.96,0.035024,0.1719
2025-06-15,TX,Shopping | Instruments,shopping,20125,734,185.35,0.036472,0.2525
2025-06-09,FL,Search | Brand,paid_search,23266,1925,139.6,0.082739,0.0725
2025-06-10,FL,Search | Brand,paid_search,21177,1579,94.26,0.074562,0.0597
2025-06-11,FL,Search | Brand,paid_search,21556,1473,136.18,0.068334,0.0925
2025-06-12,FL,Search | Brand,paid_search,20755,1505,135.46,0.072513,0.09
2025-06-13,FL,Search | Brand,paid_search,16991,1513,103.21,0.089047,0.0682
2025-06-14,FL,Search | Brand,paid_search,22759,2036,121.27,0.089459,0.0596
2025-06-15,FL,Search | Brand,paid_search,19233,1762,115.29,0.091613,0.0654
2025-06-09,FL,Search | Nonbrand,paid_search,20824,932,205.88,0.044756,0.2209
2025-06-10,FL,Search | Nonbrand,paid_search,24117,826,219.14,0.03425,0.2653
2025-06-11,FL,Search | Nonbrand,paid_search,23998,1088,144.5,0.045337,0.1328
2025-06-12,FL,Search | Nonbrand,paid_search,20667,845,158.87,0.040886,0.188
2025-06-13,FL,Search | Nonbrand,paid_search,19931,875,217.77,0.043901,0.2489
2025-06-14,FL,Search | Nonbrand,paid_search,20469,861,217.4,0.042064,0.2525
2025-06-15,FL,Search | Nonbrand,paid_search,22041,882,144.05,0.040016,0.1633
2025-06-09,FL,Shopping | Instruments,shopping,17251,584,159.22,0.033853,0.2726
2025-06-10,FL,Shopping | Instruments,shopping,18428,561,123.52,0.030443,0.2202
2025-06-11,FL,Shopping | Instruments,shopping,21716,732,146.79,0.033708,0.2005
2025-06-12,FL,Shopping | Instruments,shopping,16388,691,133.61,0.042165,0.1934
2025-06-13,FL,Shopping | Instruments,shopping,24371,588,122.62,0.024127,0.2085
2025-06-14,FL,Shopping | Instruments,shopping,18131,606,148.03,0.033423,0.2443
2025-06-15,FL,Shopping | Instruments,shopping,19412,789,143.23,0.040645,0.1815
2025-06-09,NY,Search | Brand,paid_search,16322,1691,107.53,0.103602,0.0636
2025-06-10,NY,Search | Brand,paid_search,16401,1771,116.81,0.107981,0.066
2025-06-11,NY,Search | Brand,paid_search,22556,1521,115.9,0.067432,0.0762
2025-06-12,NY,Search | Brand,paid_search,24620,1326,115.2,0.053859,0.0869
2025-06-13,NY,Search | Brand,paid_search,21631,1837,123.33,0.084924,0.0671
2025-06-14,NY,Search | Brand,paid_search,21666,1691,113.4,0.078049,0.0671
2025-06-15,NY,Search | Brand,paid_search,16512,1291,118.13,0.078186,0.0915
2025-06-09,NY,Search | Nonbrand,paid_search,21422,996,215.18,0.046494,0.216
2025-06-10,NY,Search | Nonbrand,paid_search,21571,937,193.58,0.043438,0.2066
2025-06-11,NY,Search | Nonbrand,paid_search,25547,900,180.04,0.035229,0.2
2025-06-12,NY,Search | Nonbrand,paid_search,24004,917,208.84,0.038202,0.2277
2025-06-13,NY,Search | Nonbrand,paid_search,24653,1128,188.02,0.045755,0.1667
2025-06-14,NY,Search | Nonbrand,paid_search,17308,919,167.25,0.053097,0.182
2025-06-15,NY,Search | Nonbrand,paid_search,21436,786,188.19,0.036667,0.2394
2025-06-09,NY,Shopping | Instruments,shopping,29471,960,160.14,0.032574,0.1668
2025-06-10,NY,Shopping | Instruments,shopping,24516,860,189.28,0.035079,0.2201
2025-06-11,NY,Shopping | Instruments,shopping,21590,854,192.43,0.039555,0.2253
2025-06-12,NY,Shopping | Instruments,shopping,20897,847,189.22,0.040532,0.2234
2025-06-13,NY,Shopping | Instruments,shopping,26037,727,183.63,0.027922,0.2526
2025-06-14,NY,Shopping | Instruments,shopping,20538,747,136.77,0.036372,0.1831
2025-06-15,NY,Shopping | Instruments,shopping,25913,717,165.06,0.02767,0.2302
2025-06-16,CA,Search | Brand,paid_search,21681,1565,154.09,0.072183,0.0985
2025-06-17,CA,Search | Brand,paid_search,28356,1872,165.77,0.066018,0.0886
2025-06-18,CA,Search | Brand,paid_search,28460,2179,144.1,0.076564,0.0661
2025-06-19,CA,Search | Brand,paid_search,27986,2109,117.33,0.075359,0.0556
2025-06-20,CA,Search | Brand,paid_search,22386,2195,150.29,0.098052,0.0685
2025-06-21,CA,Search | Brand,paid_search,21673,1858,157.71,0.085729,0.0849
2025-06-22,CA,Search | Brand,paid_search,22560,2183,114.7,0.096764,0.0525
2025-06-16,CA,Search | Nonbrand,paid_search,31222,1096,259.13,0.035103,0.2364
2025-06-17,CA,Search | Nonbrand,paid_search,30548,1288,246.95,0.042163,0.1917
2025-06-18,CA,Search | Nonbrand,paid_search,26524,1390,268.03,0.052405,0.1928
2025-06-19,CA,Search | Nonbrand,paid_search,32925,1429,255.44,0.043402,0.1788
2025-06-20,CA,Search | Nonbrand,paid_search,33949,1038,232.44,0.030575,0.2239
2025-06-21,CA,Search | Nonbrand,paid_search,30911,1418,300.39,0.045874,0.2118
2025-06-22,CA,Search | Nonbrand,paid_search,31467,990,308.52,0.031462,0.3116
2025-06-16,CA,Shopping | Instruments,shopping,33361,977,194.74,0.029286,0.1993
2025-06-17,CA,Shopping | Instruments,shopping,36313,1095,255.91,0.030154,0.2337
2025-06-18,CA,Shopping | Instruments,shopping,35983,892,224.98,0.024789,0.2522
2025-06-19,CA,Shopping | Instruments,shopping,30954,1221,239.28,0.039446,0.196
2025-06-20,CA,Shopping | Instruments,shopping,25078,1008,275.99,0.040195,0.2738
2025-06-21,CA,Shopping | Instruments,shopping,33476,1008,278.05,0.030111,0.2758
2025-06-22,CA,Shopping | Instruments,shopping,37281,1166,204.66,0.031276,0.1755
2025-06-16,TX,Search | Brand,paid_search,18965,1599,114.44,0.084313,0.0716
2025-06-17,TX,Search | Brand,paid_search,23444,1443,128.23,0.061551,0.0889
2025-06-18,TX,Search | Brand,paid_search,24885,1968,135.13,0.079084,0.0687
2025-06-19,TX,Search | Brand,paid_search,23521,1451,133.3,0.06169,0.0919
2025-06-20,TX,Search | Brand,paid_search,18133,1817,126.29,0.100204,0.0695
2025-06-21,TX,Search | Brand,paid_search,21588,1714,129.39,0.079396,0.0755
2025-06-22,TX,Search | Brand,paid_search,21388,1958,114.39,0.091547,0.0584
2025-06-16,TX,Search | Nonbrand,paid_search,20774,860,199.0,0.041398,0.2314
2025-06-17,TX,Search | Nonbrand,paid_search,20037,1058,217.4,0.052802,0.2055
2025-06-18,TX,Search | Nonbrand,paid_search,23925,817,174.49,0.034148,0.2136
2025-06-19,TX,Search | Nonbrand,paid_search,24963,1000,215.3,0.040059,0.2153
2025-06-20,TX,Search | Nonbrand,paid_search,22275,1069,185.0,0.047991,0.1731
2025-06-21,TX,Search | Nonbrand,paid_search,21153,936,182.5,0.044249,0.195
2025-06-22,TX,Search | Nonbrand,paid_search,27202,1006,205.15,0.036983,0.2039
2025-06-16,TX,Shopping | Instruments,shopping,20946,711,186.95,0.033944,0.2629
2025-06-17,TX,Shopping | Instruments,shopping,21123,781,163.01,0.036974,0.2087
2025-06-18,TX,Shopping | Instruments,shopping,19395,574,126.94,0.029595,0.2211
2025-06-19,TX,Shopping | Instruments,shopping,26742,718,185.36,0.026849,0.2582
2025-06-20,TX,Shopping | Instruments,shopping,22071,709,156.12,0.032124,0.2202
2025-06-21,TX,Shopping | Instruments,shopping,27252,575,128.75,0.021099,0.2239
2025-06-22,TX,Shopping | Instruments,shopping,19412,601,182.84,0.03096,0.3042
2025-06-16,FL,Search | Brand,paid_search,17573,1613,113.91,0.091789,0.0706
2025-06-17,FL,Search | Brand,paid_search,23416,1427,132.76,0.060941,0.093
2025-06-18,FL,Search | Brand,paid_search,20708,1745,119.1,0.084267,0.0683
2025-06-19,FL,Search | Brand,paid_search,19666,1880,91.08,0.095596,0.0484
2025-06-20,FL,Search | Brand,paid_search,15932,1407,102.28,0.088313,0.0727
2025-06-21,FL,Search | Brand,paid_search,21061,1390,131.55,0.065999,0.0946
2025-06-22,FL,Search | Brand,paid_search,23454,1645,131.8,0.070137,0.0801
2025-06-16,FL,Search | Nonbrand,paid_search,19508,1065,155.47,0.054593,0.146
2025-06-17,FL,Search | Nonbrand,paid_search,22519,901,207.42,0.040011,0.2302
2025-06-18,FL,Search | Nonbrand,paid_search,20046,1033,199.96,0.051531,0.1936
2025-06-19,FL,Search | Nonbrand,paid_search,23092,798,197.79,0.034557,0.2479
2025-06-20,FL,Search | Nonbrand,paid_search,21182,894,138.16,0.042206,0.1545
2025-06-21,FL,Search | Nonbrand,paid_search,19580,1074,193.01,0.054852,0.1797
2025-06-22,FL,Search | Nonbrand,paid_search,21483,826,175.92,0.038449,0.213
2025-06-16,FL,Shopping | Instruments,shopping,22866,510,139.15,0.022304,0.2728
2025-06-17,FL,Shopping | Instruments,shopping,19132,548,144.42,0.028643,0.2635
2025-06-18,FL,Shopping | Instruments,shopping,22061,678,174.07,0.030733,0.2567
2025-06-19,FL,Shopping | Instruments,shopping,23240,645,140.08,0.027754,0.2172
2025-06-20,FL,Shopping | Instruments,shopping,21201,793,168.76,0.037404,0.2128
2025-06-21,FL,Shopping | Instruments,shopping,17393,776,151.21,0.044616,0.1949
2025-06-22,FL,Shopping | Instruments,shopping,26244,672,177.71,0.025606,0.2645
2025-06-16,NY,Search | Brand,paid_search,21211,1973,139.63,0.093018,0.0708
2025-06-17,NY,Search | Brand,paid_search,21827,1968,103.63,0.090164,0.0527
2025-06-18,NY,Search | Brand,paid_search,16846,2175,122.02,0.129111,0.0561
2025-06-19,NY,Search | Brand,paid_search,24220,1503,121.17,0.062056,0.0806
2025-06-20,NY,Search | Brand,paid_search,23608,1730,136.7,0.07328,0.079
2025-06-21,NY,Search | Brand,paid_search,18369,2170,112.69,0.118134,0.0519
2025-06-22,NY,Search | Brand,paid_search,21040,1980,117.46,0.094106,0.0593
2025-06-16,NY,Search | Nonbrand,paid_search,22859,1014,217.27,0.044359,0.2143
2025-06-17,NY,Search | Nonbrand,paid_search,23789,1086,185.15,0.045651,0.1705
2025-06-18,NY,Search | Nonbrand,paid_search,18608,869,198.25,0.0467,0.2281
2025-06-19,NY,Search | Nonbrand,paid_search,20500,1100,168.95,0.053659,0.1536
2025-06-20,NY,Search | Nonbrand,paid_search,23486,1117,219.29,0.04756,0.1963
2025-06-21,NY,Search | Nonbrand,paid_search,19766,1027,160.49,0.051958,0.1563
2025-06-22,NY,Search | Nonbrand,paid_search,23388,826,161.21,0.035317,0.1952
2025-06-16,NY,Shopping | Instruments,shopping,18445,697,184.86,0.037788,0.2652
2025-06-17,NY,Shopping | Instruments,shopping,23482,611,176.68,0.02602,0.2892
2025-06-18,NY,Shopping | Instruments,shopping,24283,593,141.43,0.02442,0.2385
2025-06-19,NY,Shopping | Instruments,shopping,20314,747,144.4,0.036773,0.1933
2025-06-20,NY,Shopping | Instruments,shopping,18658,594,147.34,0.031836,0.248
2025-06-21,NY,Shopping | Instruments,shopping,19740,598,135.87,0.030294,0.2272
2025-06-22,NY,Shopping | Instruments,shopping,24518,658,145.38,0.026837,0.2209
2025-06-23,CA,Search | Brand,paid_search,26195,2528,134.09,0.096507,0.053
2025-06-24,CA,Search | Brand,paid_search,32220,2694,192.99,0.083613,0.0716
2025-06-25,CA,Search | Brand,paid_search,30660,2781,200.76,0.090705,0.0722
2025-06-26,CA,Search | Brand,paid_search,29761,2405,159.02,0.08081,0.0661
2025-06-27,CA,Search | Brand,paid_search,28057,2261,183.7,0.080586,0.0812
2025-06-28,CA,Search | Brand,paid_search,33080,2913,171.5,0.088059,0.0589
2025-06-29,CA,Search | Brand,paid_search,30030,2898,175.97,0.096503,0.0607
2025-06-23,CA,Search | Nonbrand,paid_search,26359,1229,314.91,0.046625,0.2562
2025-06-24,CA,Search | Nonbrand,paid_search,33964,1245,292.47,0.036656,0.2349
2025-06-25,CA,Search | Nonbrand,paid_search,26903,1478,259.21,0.054938,0.1754
2025-06-26,CA,Search | Nonbrand,paid_search,32136,1581,209.62,0.049197,0.1326
2025-06-27,CA,Search | Nonbrand,paid_search,35258,1277,298.78,0.036219,0.234
2025-06-28,CA,Search | Nonbrand,paid_search,29076,1342,216.07,0.046155,0.161
2025-06-29,CA,Search | Nonbrand,paid_search,26845,1547,219.59,0.057627,0.1419
2025-06-23,CA,Shopping | Instruments,shopping,22780,777,170.4,0.034109,0.2193
2025-06-24,CA,Shopping | Instruments,shopping,25580,847,167.05,0.033112,0.1972
2025-06-25,CA,Shopping | Instruments,shopping,32148,715,208.2,0.022241,0.2912
2025-06-26,CA,Shopping | Instruments,shopping,22525,949,227.48,0.042131,0.2397
2025-06-27,CA,Shopping | Instruments,shopping,25214,893,226.93,0.035417,0.2541
2025-06-28,CA,Shopping | Instruments,shopping,31342,888,157.07,0.028333,0.1769
2025-06-29,CA,Shopping | Instruments,shopping,23678,664,162.39,0.028043,0.2446
2025-06-23,TX,Search | Brand,paid_search,23434,1551,107.61,0.066186,0.0694
2025-06-24,TX,Search | Brand,paid_search,25360,1959,146.97,0.077248,0.075
2025-06-25,TX,Search | Brand,paid_search,17813,1705,108.91,0.095717,0.0639
2025-06-26,TX,Search | Brand,paid_search,23287,1757,121.17,0.07545,0.069
2025-06-27,TX,Search | Brand,paid_search,24074,1940,161.37,0.080585,0.0832
2025-06-28,TX,Search | Brand,paid_search,18915,2164,104.5,0.114407,0.0483
2025-06-29,TX,Search | Brand,paid_search,18798,2049,129.22,0.109001,0.0631
2025-06-23,TX,Search | Nonbrand,paid_search,23702,915,204.25,0.038604,0.2232
2025-06-24,TX,Search | Nonbrand,paid_search,26805,1016,173.9,0.037903,0.1712
2025-06-25,TX,Search | Nonbrand,paid_search,23121,1055,177.44,0.04563,0.1682
2025-06-26,TX,Search | Nonbrand,paid_search,23556,878,169.12,0.037273,0.1926
2025-06-27,TX,Search | Nonbrand,paid_search,20204,1146,234.92,0.056721,0.205
2025-06-28,TX,Search | Nonbrand,paid_search,28238,1157,244.55,0.040973,0.2114
2025-06-29,TX,Search | Nonbrand,paid_search,21818,1212,235.84,0.05555,0.1946
2025-06-23,TX,Shopping | Instruments,shopping,31629,718,154.3,0.022701,0.2149
2025-06-24,TX,Shopping | Instruments,shopping,23811,809,232.18,0.033976,0.287
2025-06-25,TX,Shopping | Instruments,shopping,25418,810,184.33,0.031867,0.2276
2025-06-26,TX,Shopping | Instruments,shopping,25014,856,194.21,0.034221,0.2269
2025-06-27,TX,Shopping | Instruments,shopping,21024,1080,151.91,0.05137,0.1407
2025-06-28,TX,Shopping | Instruments,shopping,29071,995,200.51,0.034227,0.2015
2025-06-29,TX,Shopping | Instruments,shopping,28311,744,209.36,0.02628,0.2814
2025-06-23,FL,Search | Brand,paid_search,22054,1820,118.05,0.082525,0.0649
2025-06-24,FL,Search | Brand,paid_search,21589,1783,108.21,0.082588,0.0607
2025-06-25,FL,Search | Brand,paid_search,22422,1921,127.62,0.085675,0.0664
2025-06-26,FL,Search | Brand,paid_search,17897,1925,97.71,0.10756,0.0508
2025-06-27,FL,Search | Brand,paid_search,17335,1948,127.17,0.112374,0.0653
2025-06-28,FL,Search | Brand,paid_search,23273,2002,115.03,0.086022,0.0575
2025-06-29,FL,Search | Brand,paid_search,17662,1616,131.16,0.091496,0.0812
2025-06-23,FL,Search | Nonbrand,paid_search,20971,1008,163.79,0.048066,0.1625
2025-06-24,FL,Search | Nonbrand,paid_search,21944,1060,165.94,0.048305,0.1565
2025-06-25,FL,Search | Nonbrand,paid_search,15300,808,165.96,0.05281,0.2054
2025-06-26,FL,Search | Nonbrand,paid_search,22230,711,190.88,0.031984,0.2685
2025-06-27,FL,Search | Nonbrand,paid_search,15546,750,152.85,0.048244,0.2038
2025-06-28,FL,Search | Nonbrand,paid_search,16712,834,164.03,0.049904,0.1967
2025-06-29,FL,Search | Nonbrand,paid_search,22002,765,155.0,0.03477,0.2026
2025-06-23,FL,Shopping | Instruments,shopping,17993,690,167.54,0.038348,0.2428
2025-06-24,FL,Shopping | Instruments,shopping,23939,754,152.43,0.031497,0.2022
2025-06-25,FL,Shopping | Instruments,shopping,18110,660,121.79,0.036444,0.1845
2025-06-26,FL,Shopping | Instruments,shopping,19710,575,166.71,0.029173,0.2899
2025-06-27,FL,Shopping | Instruments,shopping,18970,765,128.83,0.040327,0.1684
2025-06-28,FL,Shopping | Instruments,shopping,22800,625,167.95,0.027412,0.2687
2025-06-29,FL,Shopping | Instruments,shopping,21601,791,125.23,0.036619,0.1583
2025-06-23,NY,Search | Brand,paid_search,24815,2316,130.79,0.093331,0.0565
2025-06-24,NY,Search | Brand,paid_search,24235,1853,125.47,0.07646,0.0677
2025-06-25,NY,Search | Brand,paid_search,20435,2234,125.04,0.109322,0.056
2025-06-26,NY,Search | Brand,paid_search,20224,1690,140.26,0.083564,0.083
2025-06-27,NY,Search | Brand,paid_search,25323,1708,109.72,0.067449,0.0642
2025-06-28,NY,Search | Brand,paid_search,21536,1598,137.57,0.074201,0.0861
2025-06-29,NY,Search | Brand,paid_search,20592,2096,142.67,0.101787,0.0681
2025-06-23,NY,Search | Nonbrand,paid_search,21505,1017,213.09,0.047291,0.2095
2025-06-24,NY,Search | Nonbrand,paid_search,25114,1074,210.38,0.042765,0.1959
2025-06-25,NY,Search | Nonbrand,paid_search,23200,941,169.78,0.04056,0.1804
2025-06-26,NY,Search | Nonbrand,paid_search,23465,1091,175.73,0.046495,0.1611
2025-06-27,NY,Search | Nonbrand,paid_search,24175,947,224.91,0.039173,0.2375
2025-06-28,NY,Search | Nonbrand,paid_search,22087,852,182.18,0.038575,0.2138
2025-06-29,NY,Search | Nonbrand,paid_search,24232,933,232.43,0.038503,0.2491
2025-06-23,NY,Shopping | Instruments,shopping,21511,782,163.8,0.036353,0.2095
2025-06-24,NY,Shopping | Instruments,shopping,16624,807,145.53,0.048544,0.1803
2025-06-25,NY,Shopping | Instruments,shopping,23306,529,128.62,0.022698,0.2431
2025-06-26,NY,Shopping | Instruments,shopping,16862,589,185.31,0.034931,0.3146
2025-06-27,NY,Shopping | Instruments,shopping,23812,681,134.76,0.028599,0.1979
2025-06-28,NY,Shopping | Instruments,shopping,23542,775,142.9,0.03292,0.1844
2025-06-29,NY,Shopping | Instruments,shopping,21883,700,161.37,0.031988,0.2305
2025-06-30,CA,Search | Brand,paid_search,21107,2212,150.17,0.104799,0.0679
2025-07-01,CA,Search | Brand,paid_search,23780,2198,140.76,0.092431,0.064
2025-07-02,CA,Search | Brand,paid_search,28574,2050,177.7,0.071744,0.0867
2025-07-03,CA,Search | Brand,paid_search,29022,2354,176.13,0.081111,0.0748
2025-07-04,CA,Search | Brand,paid_search,27420,1861,128.36,0.06787,0.069
2025-07-05,CA,Search | Brand,paid_search,20802,2266,145.34,0.108932,0.0641
2025-07-06,CA,Search | Brand,paid_search,29318,1673,125.68,0.057064,0.0751
2025-06-30,CA,Search | Nonbrand,paid_search,30425,1209,217.29,0.039737,0.1797
2025-07-01,CA,Search | Nonbrand,paid_search,24612,1240,261.73,0.050382,0.2111
2025-07-02,CA,Search | Nonbrand,paid_search,28459,1547,263.64,0.054359,0.1704
2025-07-03,CA,Search | Nonbrand,paid_search,34250,1240,227.86,0.036204,0.1838
2025-07-04,CA,Search | Nonbrand,paid_search,27311,1316,212.71,0.048186,0.1616
2025-07-05,CA,Search | Nonbrand,paid_search,23474,1138,256.84,0.048479,0.2257
2025-07-06,CA,Search | Nonbrand,paid_search,23967,1158,215.4,0.048316,0.186
2025-06-30,CA,Shopping | Instruments,shopping,30781,707,202.78,0.022969,0.2868
2025-07-01,CA,Shopping | Instruments,shopping,22806,833,199.83,0.036525,0.2399
2025-07-02,CA,Shopping | Instruments,shopping,25635,937,229.82,0.036552,0.2453
2025-07-03,CA,Shopping | Instruments,shopping,29858,867,158.49,0.029037,0.1828
2025-07-04,CA,Shopping | Instruments,shopping,26026,803,235.67,0.030854,0.2935
2025-07-05,CA,Shopping | Instruments,shopping,22447,669,168.29,0.029804,0.2516
2025-07-06,CA,Shopping | Instruments,shopping,33286,859,179.17,0.025807,0.2086
2025-06-30,TX,Search | Brand,paid_search,18259,1862,126.6,0.101977,0.068
2025-07-01,TX,Search | Brand,paid_search,20428,2258,129.8,0.110535,0.0575
2025-07-02,TX,Search | Brand,paid_search,19996,1531,149.78,0.076565,0.0978
2025-07-03,TX,Search | Brand,paid_search,22608,1801,120.78,0.079662,0.0671
2025-07-04,TX,Search | Brand,paid_search,23741,2115,117.31,0.089086,0.0555
2025-07-05,TX,Search | Brand,paid_search,26897,2042,110.58,0.075919,0.0542
2025-07-06,TX,Search | Brand,paid_search,25499,2057,158.24,0.08067,0.0769
2025-06-30,TX,Search | Nonbrand,paid_search,18972,806,158.71,0.042484,0.1969
2025-07-01,TX,Search | Nonbrand,paid_search,24336,1083,168.71,0.044502,0.1558
2025-07-02,TX,Search | Nonbrand,paid_search,22742,1046,234.3,0.045994,0.224
2025-07-03,TX,Search | Nonbrand,paid_search,23200,1011,235.89,0.043578,0.2333
2025-07-04,TX,Search | Nonbrand,paid_search,24423,734,211.81,0.030054,0.2886
2025-07-05,TX,Search | Nonbrand,paid_search,25069,911,157.74,0.03634,0.1732
2025-07-06,TX,Search | Nonbrand,paid_search,18406,990,184.31,0.053787,0.1862
2025-06-30,TX,Shopping | Instruments,shopping,24944,613,131.2,0.024575,0.214
2025-07-01,TX,Shopping | Instruments,shopping,19201,705,185.58,0.036717,0.2632
2025-07-02,TX,Shopping | Instruments,shopping,23250,868,135.28,0.037333,0.1559
2025-07-03,TX,Shopping | Instruments,shopping,22795,818,137.81,0.035885,0.1685
2025-07-04,TX,Shopping | Instruments,shopping,19154,705,181.8,0.036807,0.2579
2025-07-05,TX,Shopping | Instruments,shopping,17222,775,154.57,0.045001,0.1995
2025-07-06,TX,Shopping | Instruments,shopping,24472,719,161.23,0.029381,0.2242
2025-06-30,FL,Search | Brand,paid_search,16683,1739,107.1,0.104238,0.0616
2025-07-01,FL,Search | Brand,paid_search,21996,1730,94.94,0.078651,0.0549
2025-07-02,FL,Search | Brand,paid_search,17831,1402,116.11,0.078627,0.0828
2025-07-03,FL,Search | Brand,paid_search,21696,1910,89.92,0.088035,0.0471
2025-07-04,FL,Search | Brand,paid_search,17516,1377,130.15,0.078614,0.0945
2025-07-05,FL,Search | Brand,paid_search,18965,1737,102.89,0.09159,0.0592
2025-07-06,FL,Search | Brand,paid_search,19110,1589,134.91,0.08315,0.0849
2025-06-30,FL,Search | Nonbrand,paid_search,19391,1159,173.19,0.05977,0.1494
2025-07-01,FL,Search | Nonbrand,paid_search,23237,1191,214.19,0.051254,0.1798
2025-07-02,FL,Search | Nonbrand,paid_search,24755,1107,171.78,0.044718,0.1552
2025-07-03,FL,Search | Nonbrand,paid_search,24192,1002,201.47,0.041419,0.2011
2025-07-04,FL,Search | Nonbrand,paid_search,27861,995,213.53,0.035713,0.2146
2025-07-05,FL,Search | Nonbrand,paid_search,23937,934,222.43,0.039019,0.2382
2025-07-06,FL,Search | Nonbrand,paid_search,22766,1091,232.21,0.047922,0.2128
2025-06-30,FL,Shopping | Instruments,shopping,18536,616,131.57,0.033233,0.2136
2025-07-01,FL,Shopping | Instruments,shopping,15896,486,151.18,0.030574,0.3111
2025-07-02,FL,Shopping | Instruments,shopping,18405,555,136.25,0.030155,0.2455
2025-07-03,FL,Shopping | Instruments,shopping,21797,646,113.06,0.029637,0.175
2025-07-04,FL,Shopping | Instruments,shopping,18854,537,155.86,0.028482,0.2902
2025-07-05,FL,Shopping | Instruments,shopping,22120,641,145.0,0.028978,0.2262
2025-07-06,FL,Shopping | Instruments,shopping,18958,586,135.97,0.03091,0.232
2025-06-30,NY,Search | Brand,paid_search,16867,1503,89.24,0.089109,0.0594
2025-07-01,NY,Search | Brand,paid_search,18567,1595,116.13,0.085905,0.0728
2025-07-02,NY,Search | Brand,paid_search,15042,1832,125.73,0.121792,0.0686
2025-07-03,NY,Search | Brand,paid_search,16721,1457,93.18,0.087136,0.064
2025-07-04,NY,Search | Brand,paid_search,19264,1764,85.24,0.09157,0.0483
2025-07-05,NY,Search | Brand,paid_search,17057,1392,99.8,0.081609,0.0717
2025-07-06,NY,Search | Brand,paid_search,20720,1383,111.25,0.066747,0.0804
