week_start,geo,campaign_name,adset_name,impressions,clicks,amount_spent
2022-11-07,CO,Prospecting | Destination,Destination,57655,845,530.42
2024-06-10,PN,Prospect | Awareness,Awareness,35415,415,304.57
2024-06-10,NE,Prospecting | Destination,Destination,49699,697,457.23
2024-06-10,NE,Prospect | Awareness,Awareness,33893,415,291.48
2024-06-17,CO,Prospecting | Destination,Destination,66757,1000,614.16
2024-06-17,CO,Prospect | Awareness,Awareness,64083,755,551.11
2024-06-17,UT,Prospecting | Destination,Destination,60099,836,552.91
2024-06-17,UT,Prospect | Awareness,Awareness,49766,624,427.99
2024-06-17,CA,Prospecting | Destination,Destination,72494,996,666.94
2024-06-17,CA,Prospect | Awareness,Awareness,56828,693,488.72
2024-06-17,PN,Prospecting | Destination,Destination,60217,836,553.99
2024-06-17,PN,Prospect | Awareness,Awareness,42777,523,367.88
2024-06-17,NE,Prospecting | Destination,Destination,47660,623,438.47
2024-06-17,NE,Prospect | Awareness,Awareness,43975,496,378.19
2024-06-24,CO,Prospecting | Destination,Destination,57942,862,533.07
2024-06-24,CO,Prospect | Awareness,Awareness,41745,499,359.0
2024-06-24,UT,Prospecting | Destination,Destination,56769,822,522.27
2024-06-24,UT,Prospect | Awareness,Awareness,40614,489,349.28
2024-06-24,CA,Prospecting | Destination,Destination,52635,776,484.24
2024-06-24,CA,Prospect | Awareness,Awareness,47618,552,409.52
2024-06-24,PN,Prospecting | Destination,Destination,44639,586,410.68
2024-06-24,PN,Prospect | Awareness,Awareness,33689,404,289.72
2024-06-24,NE,Prospecting | Destination,Destination,45862,670,421.93
2024-06-24,NE,Prospect | Awareness,Awareness,35144,436,302.24
2024-07-01,CO,Prospecting | Destination,Destination,56266,791,517.65
2024-07-01,CO,Prospect | Awareness,Awareness,51086,584,439.34
2024-07-01,UT,Prospecting | Destination,Destination,43628,631,401.38
2024-07-01,UT,Prospect | Awareness,Awareness,41050,525,353.03
2024-07-01,CA,Prospecting | Destination,Destination,55528,806,510.86
2024-07-01,CA,Prospect | Awareness,Awareness,46837,557,402.8
2024-07-01,PN,Prospecting | Destination,Destination,48275,673,444.13
2024-07-01,PN,Prospect | Awareness,Awareness,39293,443,337.92
2024-07-01,NE,Prospecting | Destination,Destination,37541,557,345.37
2024-07-01,NE,Prospect | Awareness,Awareness,37469,452,322.23
2024-07-08,CO,Prospecting | Destination,Destination,56058,828,515.74
2024-07-08,CO,Prospect | Awareness,Awareness,47641,609,409.72
2024-07-08,UT,Prospecting | Destination,Destination,43493,613,400.13
2024-07-08,UT,Prospect | Awareness,Awareness,34295,406,294.94
2024-07-08,CA,Prospecting | Destination,Destination,52603,746,483.94
2024-07-08,CA,Prospect | Awareness,Awareness,39808,475,342.35
2024-07-08,PN,Prospecting | Destination,Destination,40025,551,368.23
2024-07-08,PN,Prospect | Awareness,Awareness,34570,397,297.3
2024-07-08,NE,Prospecting | Destination,Destination,44032,599,405.09
2024-07-08,NE,Prospect | Awareness,Awareness,30007,373,258.06
2024-07-15,CO,Prospecting | Destination,Destination,55129,761,507.19
2024-07-15,CO,Prospect | Awareness,Awareness,37925,457,326.16
2024-07-15,UT,Prospecting | Destination,Destination,46652,619,429.19
2024-07-15,UT,Prospect | Awareness,Awareness,37139,415,319.39
2024-07-15,CA,Prospecting | Destination,Destination,50220,717,462.02
2024-07-15,CA,Prospect | Awareness,Awareness,41789,529,359.39
2024-07-15,PN,Prospecting | Destination,Destination,42552,563,391.48
2024-07-15,PN,Prospect | Awareness,Awareness,38598,456,331.94
2024-07-15,NE,Prospecting | Destination,Destination,44988,666,413.89
2024-07-15,NE,Prospect | Awareness,Awareness,30773,365,264.64
2024-07-22,CO,Prospecting | Destination,Destination,54636,813,502.65
2024-07-22,CO,Prospect | Awareness,Awareness,41982,477,361.04
2024-07-22,UT,Prospecting | Destination,Destination,53401,779,491.29
2024-07-22,UT,Prospect | Awareness,Awareness,41582,487,357.6
2024-07-22,CA,Prospecting | Destination,Destination,44894,641,413.03
2024-07-22,CA,Prospect | Awareness,Awareness,43604,492,374.99
2024-07-22,PN,Prospecting | Destination,Destination,47860,678,440.31
2024-07-22,PN,Prospect | Awareness,Awareness,35104,441,301.89
2024-07-22,NE,Prospecting | Destination,Destination,37434,530,344.39
2024-07-22,NE,Prospect | Awareness,Awareness,27516,337,236.64
2024-07-29,CO,Prospecting | Destination,Destination,54888,798,504.97
2024-07-29,CO,Prospect | Awareness,Awareness,47837,550,411.4
2024-07-29,UT,Prospecting | Destination,Destination,45526,640,418.84
2024-07-29,UT,Prospect | Awareness,Awareness,32634,409,280.65
2024-07-29,CA,Prospecting | Destination,Destination,43853,583,403.45
2024-07-29,CA,Prospect | Awareness,Awareness,43610,491,375.05
2024-07-29,PN,Prospecting | Destination,Destination,48307,641,444.42
2024-07-29,PN,Prospect | Awareness,Awareness,38643,436,332.33
2024-07-29,NE,Prospecting | Destination,Destination,34602,513,318.34
2024-07-29,NE,Prospect | Awareness,Awareness,32143,396,276.43
2024-08-05,CO,Prospecting | Destination,Destination,46411,618,426.98
2024-08-05,CO,Prospect | Awareness,Awareness,37678,437,324.03
2024-08-05,UT,Prospecting | Destination,Destination,41026,569,377.44
2024-08-05,UT,Prospect | Awareness,Awareness,37203,456,319.95
2024-08-05,CA,Prospecting | Destination,Destination,56467,796,519.5
2024-08-05,CA,Prospect | Awareness,Awareness,36265,437,311.88
2024-08-05,PN,Prospecting | Destination,Destination,38164,523,351.11
2024-08-05,PN,Prospect | Awareness,Awareness,39394,456,338.78
2024-08-05,NE,Prospecting | Destination,Destination,34487,482,317.28
2024-08-05,NE,Prospect | Awareness,Awareness,28412,334,244.35
2024-08-12,CO,Prospecting | Destination,Destination,56015,759,515.34
2024-08-12,CO,Prospect | Awareness,Awareness,41136,461,353.77
2024-08-12,UT,Prospecting | Destination,Destination,50100,745,460.92
2024-08-12,UT,Prospect | Awareness,Awareness,39317,482,338.12
2024-08-12,CA,Prospecting | Destination,Destination,42919,593,394.85
2024-08-12,CA,Prospect | Awareness,Awareness,35212,396,302.82
2024-08-12,PN,Prospecting | Destination,Destination,41105,559,378.17
2024-08-12,PN,Prospect | Awareness,Awareness,37685,455,324.09
2024-08-12,NE,Prospecting | Destination,Destination,37757,532,347.37
2024-08-12,NE,Prospect | Awareness,Awareness,27727,329,238.45
2024-08-19,CO,Prospecting | Destination,Destination,55759,775,512.98
2024-08-19,CO,Prospect | Awareness,Awareness,37126,432,319.28
2024-08-19,UT,Prospecting | Destination,Destination,40294,562,370.71
2024-08-19,UT,Prospect | Awareness,Awareness,35580,432,305.99
2024-08-19,CA,Prospecting | Destination,Destination,50776,690,467.14
2024-08-19,CA,Prospect | Awareness,Awareness,38719,442,332.98
2024-08-19,PN,Prospecting | Destination,Destination,37238,549,342.59
2024-08-19,PN,Prospect | Awareness,Awareness,31290,367,269.09
2024-08-19,NE,Prospecting | Destination,Destination,38149,522,350.97
2024-08-19,NE,Prospect | Awareness,Awareness,31750,380,273.05
2024-08-26,CO,Prospecting | Destination,Destination,62902,859,578.7
2024-08-26,CO,Prospect | Awareness,Awareness,49723,574,427.61
2024-08-26,UT,Prospecting | Destination,Destination,57583,762,529.76
2024-08-26,UT,Prospect | Awareness,Awareness,48974,561,421.17
2024-08-26,CA,Prospecting | Destination,Destination,57709,796,530.92
2024-08-26,CA,Prospect | Awareness,Awareness,55014,633,473.12
2024-08-26,PN,Prospecting | Destination,Destination,48816,684,449.11
2024-08-26,PN,Prospect | Awareness,Awareness,43770,541,376.42
2024-08-26,NE,Prospecting | Destination,Destination,44483,584,409.25
2024-08-26,NE,Prospect | Awareness,Awareness,35959,403,309.25
2024-09-02,CO,Prospecting | Destination,Destination,59915,785,551.22
2024-09-02,CO,Prospect | Awareness,Awareness,46835,598,402.78
2024-09-02,UT,Prospecting | Destination,Destination,42231,553,388.52
2024-09-02,UT,Prospect | Awareness,Awareness,37605,451,323.41
2024-09-02,CA,Prospecting | Destination,Destination,46378,651,426.68
2024-09-02,CA,Prospect | Awareness,Awareness,46137,583,396.78
2024-09-02,PN,Prospecting | Destination,Destination,46015,605,423.34
2024-09-02,PN,Prospect | Awareness,Awareness,39560,454,340.21
2024-09-02,NE,Prospecting | Destination,Destination,46051,604,423.67
2024-09-02,NE,Prospect | Awareness,Awareness,30926,349,265.96
2024-09-09,CO,Prospecting | Destination,Destination,44829,607,412.43
2024-09-09,CO,Prospect | Awareness,Awareness,44560,535,383.22
2024-09-09,UT,Prospecting | Destination,Destination,50735,682,466.76
2024-09-09,UT,Prospect | Awareness,Awareness,41353,510,355.63
2024-09-09,CA,Prospecting | Destination,Destination,45794,666,421.3
2024-09-09,CA,Prospect | Awareness,Awareness,43974,546,378.17
2024-09-09,PN,Prospecting | Destination,Destination,42753,631,393.33
2024-09-09,PN,Prospect | Awareness,Awareness,38432,470,330.52
2024-09-09,NE,Prospecting | Destination,Destination,35975,525,330.97
2024-09-09,NE,Prospect | Awareness,Awareness,27906,357,239.99
2024-09-16,CO,Prospecting | Destination,Destination,46570,695,428.45
2024-09-16,CO,Prospect | Awareness,Awareness,41629,488,358.01
2024-09-16,UT,Prospecting | Destination,Destination,44753,605,411.72
2024-09-16,UT,Prospect | Awareness,Awareness,38553,483,331.56
2024-09-16,CA,Prospecting | Destination,Destination,46135,687,424.44
2024-09-16,CA,Prospect | Awareness,Awareness,40303,457,346.6
2024-09-16,PN,Prospecting | Destination,Destination,47650,642,438.38
2024-09-16,PN,Prospect | Awareness,Awareness,31349,368,269.6
2024-09-16,NE,Prospecting | Destination,Destination,38126,515,350.76
2024-09-16,NE,Prospect | Awareness,Awareness,33453,399,287.69
2024-09-23,CO,Prospecting | Destination,Destination,50248,713,462.28
2024-09-23,CO,Prospect | Awareness,Awareness,42691,515,367.15
2024-09-23,UT,Prospecting | Destination,Destination,47361,618,435.72
2024-09-23,UT,Prospect | Awareness,Awareness,34397,432,295.81
2024-09-23,CA,Prospecting | Destination,Destination,53394,732,491.23
2024-09-23,CA,Prospect | Awareness,Awareness,44887,509,386.03
2024-09-23,PN,Prospecting | Destination,Destination,48423,673,445.49
2024-09-23,PN,Prospect | Awareness,Awareness,38586,449,331.84
2024-09-23,NE,Prospecting | Destination,Destination,40822,546,375.56
2024-09-23,NE,Prospect | Awareness,Awareness,26748,335,230.03
2024-09-30,CO,Prospecting | Destination,Destination,58716,868,540.18
2024-09-30,CO,Prospect | Awareness,Awareness,45263,513,389.26
2024-09-30,UT,Prospecting | Destination,Destination,43492,634,400.13
2024-09-30,UT,Prospect | Awareness,Awareness,32678,390,281.03
2024-09-30,CA,Prospecting | Destination,Destination,44891,596,412.99
2024-09-30,CA,Prospect | Awareness,Awareness,38047,481,327.2
2024-09-30,PN,Prospecting | Destination,Destination,41803,616,384.59
2024-09-30,PN,Prospect | Awareness,Awareness,38442,493,330.6
2024-09-30,NE,Prospecting | Destination,Destination,35793,526,329.29
2024-09-30,NE,Prospect | Awareness,Awareness,35216,399,302.86
2024-10-07,CO,Prospecting | Destination,Destination,59207,794,544.7
2024-10-07,CO,Prospect | Awareness,Awareness,39231,455,337.39
2024-10-07,UT,Prospecting | Destination,Destination,44226,605,406.88
2024-10-07,UT,Prospect | Awareness,Awareness,39994,454,343.95
2024-10-07,CA,Prospecting | Destination,Destination,50946,691,468.71
2024-10-07,CA,Prospect | Awareness,Awareness,38110,451,327.75
2024-10-07,PN,Prospecting | Destination,Destination,41209,583,379.13
2024-10-07,PN,Prospect | Awareness,Awareness,37929,441,326.19
2024-10-07,NE,Prospecting | Destination,Destination,34823,483,320.37
2024-10-07,NE,Prospect | Awareness,Awareness,30510,387,262.39
2024-10-14,CO,Prospecting | Destination,Destination,60201,828,553.85
2024-10-14,CO,Prospect | Awareness,Awareness,40015,496,344.13
2024-10-14,UT,Prospecting | Destination,Destination,42859,562,394.3
2024-10-14,UT,Prospect | Awareness,Awareness,42596,485,366.33
2024-10-14,CA,Prospecting | Destination,Destination,46193,664,424.97
2024-10-14,CA,Prospect | Awareness,Awareness,39710,471,341.51
2024-10-14,PN,Prospecting | Destination,Destination,43386,601,399.15
2024-10-14,PN,Prospect | Awareness,Awareness,33211,397,285.61
2024-10-14,NE,Prospecting | Destination,Destination,39413,563,362.6
2024-10-14,NE,Prospect | Awareness,Awareness,32490,393,279.41
2024-10-21,CO,Prospecting | Destination,Destination,61883,913,569.32
2024-10-21,CO,Prospect | Awareness,Awareness,49628,591,426.8
2024-10-21,UT,Prospecting | Destination,Destination,43809,574,403.04
2024-10-21,UT,Prospect | Awareness,Awareness,35990,434,309.51
2024-10-21,CA,Prospecting | Destination,Destination,58472,811,537.95
2024-10-21,CA,Prospect | Awareness,Awareness,38077,466,327.46
2024-10-21,PN,Prospecting | Destination,Destination,39851,523,366.63
2024-10-21,PN,Prospect | Awareness,Awareness,34362,392,295.51
2024-10-21,NE,Prospecting | Destination,Destination,42286,557,389.03
2024-10-21,NE,Prospect | Awareness,Awareness,34411,410,295.93
2024-10-28,CO,Prospecting | Destination,Destination,57899,815,532.67
2024-10-28,CO,Prospect | Awareness,Awareness,46862,586,403.02
2024-10-28,UT,Prospecting | Destination,Destination,55160,718,507.47
2024-10-28,UT,Prospect | Awareness,Awareness,37827,455,325.31
2024-10-28,CA,Prospecting | Destination,Destination,55849,740,513.81
2024-10-28,CA,Prospect | Awareness,Awareness,45427,540,390.68
2024-10-28,PN,Prospecting | Destination,Destination,51442,708,473.27
2024-10-28,PN,Prospect | Awareness,Awareness,37009,449,318.28
2024-10-28,NE,Prospecting | Destination,Destination,44975,609,413.77
2024-10-28,NE,Prospect | Awareness,Awareness,30014,382,258.12
2024-11-04,CO,Prospecting | Destination,Destination,57574,857,529.68
2024-11-04,CO,Prospect | Awareness,Awareness,43013,527,369.91
2024-11-04,UT,Prospecting | Destination,Destination,56392,786,518.81
2024-11-04,UT,Prospect | Awareness,Awareness,43935,494,377.84
2024-11-04,CA,Prospecting | Destination,Destination,48943,674,450.28
2024-11-04,CA,Prospect | Awareness,Awareness,46070,538,396.2
2024-11-04,PN,Prospecting | Destination,Destination,41041,592,377.58
2024-11-04,PN,Prospect | Awareness,Awareness,41592,486,357.7
2024-11-04,NE,Prospecting | Destination,Destination,41354,614,380.45
2024-11-04,NE,Prospect | Awareness,Awareness,36740,421,315.96
2024-11-11,CO,Prospecting | Destination,Destination,61111,821,562.22
2024-11-11,CO,Prospect | Awareness,Awareness,40592,469,349.09
2024-11-11,UT,Prospecting | Destination,Destination,55559,822,511.15
2024-11-11,UT,Prospect | Awareness,Awareness,44578,510,383.37
2024-11-11,CA,Prospecting | Destination,Destination,49790,718,458.07
2024-11-11,CA,Prospect | Awareness,Awareness,47522,584,408.69
2024-11-11,PN,Prospecting | Destination,Destination,45982,686,423.03
2024-11-11,PN,Prospect | Awareness,Awareness,33514,410,288.22
2024-11-11,NE,Prospecting | Destination,Destination,39389,571,362.38
2024-11-11,NE,Prospect | Awareness,Awareness,31760,383,273.13
2024-11-18,CO,Prospecting | Destination,Destination,89307,1221,821.62
2024-11-18,CO,Prospect | Awareness,Awareness,59807,767,514.34
2024-11-18,UT,Prospecting | Destination,Destination,65730,899,604.72
2024-11-18,UT,Prospect | Awareness,Awareness,65849,804,566.3
2024-11-18,CA,Prospecting | Destination,Destination,77388,1101,711.97
2024-11-18,CA,Prospect | Awareness,Awareness,63096,796,542.63
2024-11-18,PN,Prospecting | Destination,Destination,71234,973,655.35
2024-11-18,PN,Prospect | Awareness,Awareness,47349,543,407.2
2024-11-18,NE,Prospecting | Destination,Destination,69384,945,638.33
2024-11-18,NE,Prospect | Awareness,Awareness,50694,612,435.97
2024-11-25,CO,Prospecting | Destination,Destination,58147,818,534.95
2024-11-25,CO,Prospect | Awareness,Awareness,53864,644,463.23
2024-11-25,UT,Prospecting | Destination,Destination,52888,691,486.57
2024-11-25,UT,Prospect | Awareness,Awareness,42175,518,362.7
2024-11-25,CA,Prospecting | Destination,Destination,60980,893,561.01
2024-11-25,CA,Prospect | Awareness,Awareness,43392,550,373.17
2024-11-25,PN,Prospecting | Destination,Destination,59360,790,546.11
2024-11-25,PN,Prospect | Awareness,Awareness,44046,498,378.79
2024-11-25,NE,Prospecting | Destination,Destination,44945,608,413.49
2024-11-25,NE,Prospect | Awareness,Awareness,37680,436,324.05
2024-12-02,CO,Prospecting | Destination,Destination,68535,960,630.52
2024-12-02,CO,Prospect | Awareness,Awareness,43558,544,374.6
2024-12-02,UT,Prospecting | Destination,Destination,47754,658,439.34
2024-12-02,UT,Prospect | Awareness,Awareness,38568,456,331.68
2024-12-02,CA,Prospecting | Destination,Destination,62153,835,571.81
2024-12-02,CA,Prospect | Awareness,Awareness,52817,646,454.23
2024-12-02,PN,Prospecting | Destination,Destination,54099,747,497.71
2024-12-02,PN,Prospect | Awareness,Awareness,43369,539,372.98
2024-12-02,NE,Prospecting | Destination,Destination,51947,718,477.91
2024-12-02,NE,Prospect | Awareness,Awareness,37835,423,325.38
2024-12-09,CO,Prospecting | Destination,Destination,55415,807,509.82
2024-12-09,CO,Prospect | Awareness,Awareness,44781,524,385.11
2024-12-09,UT,Prospecting | Destination,Destination,49246,721,453.06
2024-12-09,UT,Prospect | Awareness,Awareness,43404,531,373.27
2024-12-09,CA,Prospecting | Destination,Destination,67894,921,624.63
2024-12-09,CA,Prospect | Awareness,Awareness,53453,637,459.69
2024-12-09,PN,Prospecting | Destination,Destination,56665,776,521.31
2024-12-09,PN,Prospect | Awareness,Awareness,38910,485,334.62
2024-12-09,NE,Prospecting | Destination,Destination,48341,705,444.74
2024-12-09,NE,Prospect | Awareness,Awareness,36865,421,317.04
2024-12-16,CO,Prospecting | Destination,Destination,74738,1102,687.59
2024-12-16,CO,Prospect | Awareness,Awareness,58624,669,504.17
2024-12-16,UT,Prospecting | Destination,Destination,80575,1164,741.29
2024-12-16,UT,Prospect | Awareness,Awareness,64950,747,558.57
2024-12-16,CA,Prospecting | Destination,Destination,67297,986,619.13
2024-12-16,CA,Prospect | Awareness,Awareness,65409,773,562.52
2024-12-16,PN,Prospecting | Destination,Destination,74560,1073,685.96
2024-12-16,PN,Prospect | Awareness,Awareness,59979,769,515.82
2024-12-16,NE,Prospecting | Destination,Destination,58036,778,533.93
2024-12-16,NE,Prospect | Awareness,Awareness,45907,553,394.8
2024-12-23,CO,Prospecting | Destination,Destination,64320,900,591.74
2024-12-23,CO,Prospect | Awareness,Awareness,60249,772,518.14
2024-12-23,UT,Prospecting | Destination,Destination,61616,884,566.87
2024-12-23,UT,Prospect | Awareness,Awareness,44450,557,382.27
2024-12-23,CA,Prospecting | Destination,Destination,63702,916,586.06
2024-12-23,CA,Prospect | Awareness,Awareness,54075,642,465.04
2024-12-23,PN,Prospecting | Destination,Destination,55545,778,511.01
2024-12-23,PN,Prospect | Awareness,Awareness,41309,519,355.26
2024-12-23,NE,Prospecting | Destination,Destination,45543,593,418.99
2024-12-23,NE,Prospect | Awareness,Awareness,46029,542,395.85
2024-12-30,CO,Prospecting | Destination,Destination,91401,1345,840.89
2024-12-30,CO,Prospect | Awareness,Awareness,71432,835,614.31
2024-12-30,UT,Prospecting | Destination,Destination,81150,1177,746.58
2024-12-30,UT,Prospect | Awareness,Awareness,57732,708,496.5
2024-12-30,CA,Prospecting | Destination,Destination,82821,1240,761.96
2024-12-30,CA,Prospect | Awareness,Awareness,67872,868,583.7
2024-12-30,PN,Prospecting | Destination,Destination,67519,973,621.17
2024-12-30,PN,Prospect | Awareness,Awareness,63525,775,546.31
2024-12-30,NE,Prospecting | Destination,Destination,59527,833,547.65
2024-12-30,NE,Prospect | Awareness,Awareness,52880,643,454.76
2025-01-06,CO,Prospecting | Destination,Destination,72180,1045,664.05
2025-01-06,CO,Prospect | Awareness,Awareness,50018,572,430.16
2025-01-06,UT,Prospecting | Destination,Destination,59750,827,549.7
2025-01-06,UT,Prospect | Awareness,Awareness,51055,654,439.07
2025-01-06,CA,Prospecting | Destination,Destination,67787,978,623.64
2025-01-06,CA,Prospect | Awareness,Awareness,54855,696,471.75
2025-01-06,PN,Prospecting | Destination,Destination,62991,865,579.52
2025-01-06,PN,Prospect | Awareness,Awareness,43210,546,371.61
2025-01-06,NE,Prospecting | Destination,Destination,51377,699,472.67
2025-01-06,NE,Prospect | Awareness,Awareness,41515,468,357.03
2025-01-13,CO,Prospecting | Destination,Destination,59545,799,547.81
2025-01-13,CO,Prospect | Awareness,Awareness,53919,661,463.71
2025-01-13,UT,Prospecting | Destination,Destination,69193,974,636.58
2025-01-13,UT,Prospect | Awareness,Awareness,51806,617,445.53
2025-01-13,CA,Prospecting | Destination,Destination,73399,1000,675.27
2025-01-13,CA,Prospect | Awareness,Awareness,51818,589,445.63
2025-01-13,PN,Prospecting | Destination,Destination,57916,853,532.83
2025-01-13,PN,Prospect | Awareness,Awareness,43463,534,373.78
2025-01-13,NE,Prospecting | Destination,Destination,57569,769,529.64
2025-01-13,NE,Prospect | Awareness,Awareness,42455,499,365.11
2025-01-20,CO,Prospecting | Destination,Destination,77688,1067,714.73
2025-01-20,CO,Prospect | Awareness,Awareness,56912,730,489.44
2025-01-20,UT,Prospecting | Destination,Destination,57055,850,524.91
2025-01-20,UT,Prospect | Awareness,Awareness,54771,666,471.03
2025-01-20,CA,Prospecting | Destination,Destination,71985,977,662.26
2025-01-20,CA,Prospect | Awareness,Awareness,51888,624,446.23
2025-01-20,PN,Prospecting | Destination,Destination,54931,792,505.36
2025-01-20,PN,Prospect | Awareness,Awareness,46211,577,397.41
2025-01-20,NE,Prospecting | Destination,Destination,55185,728,507.7
2025-01-20,NE,Prospect | Awareness,Awareness,47049,579,404.62
2025-01-27,CO,Prospecting | Destination,Destination,71400,992,656.88
2025-01-27,CO,Prospect | Awareness,Awareness,49851,566,428.72
2025-01-27,UT,Prospecting | Destination,Destination,71963,940,662.06
2025-01-27,UT,Prospect | Awareness,Awareness,57457,671,494.13
2025-01-27,CA,Prospecting | Destination,Destination,67591,910,621.84
2025-01-27,CA,Prospect | Awareness,Awareness,46964,573,403.89
2025-01-27,PN,Prospecting | Destination,Destination,51807,739,476.62
2025-01-27,PN,Prospect | Awareness,Awareness,40981,507,352.43
2025-01-27,NE,Prospecting | Destination,Destination,60086,886,552.79
2025-01-27,NE,Prospect | Awareness,Awareness,43952,534,377.99
2025-02-03,CO,Prospecting | Destination,Destination,71495,997,657.75
2025-02-03,CO,Prospect | Awareness,Awareness,52305,589,449.82
2025-02-03,UT,Prospecting | Destination,Destination,57504,860,529.04
2025-02-03,UT,Prospect | Awareness,Awareness,45815,553,394.01
2025-02-03,CA,Prospecting | Destination,Destination,71203,981,655.07
2025-02-03,CA,Prospect | Awareness,Awareness,57396,731,493.61
2025-02-03,PN,Prospecting | Destination,Destination,55028,777,506.25
2025-02-03,PN,Prospect | Awareness,Awareness,43224,506,371.72
2025-02-03,NE,Prospecting | Destination,Destination,55830,780,513.64
2025-02-03,NE,Prospect | Awareness,Awareness,42479,501,365.32
2025-02-10,CO,Prospecting | Destination,Destination,72346,1056,665.58
2025-02-10,CO,Prospect | Awareness,Awareness,52473,658,451.27
2025-02-10,UT,Prospecting | Destination,Destination,62236,929,572.57
2025-02-10,UT,Prospect | Awareness,Awareness,51615,600,443.89
2025-02-10,CA,Prospecting | Destination,Destination,67058,911,616.93
2025-02-10,CA,Prospect | Awareness,Awareness,54482,686,468.55
2025-02-10,PN,Prospecting | Destination,Destination,52247,715,480.68
2025-02-10,PN,Prospect | Awareness,Awareness,45354,521,390.05
2025-02-10,NE,Prospecting | Destination,Destination,58057,775,534.13
2025-02-10,NE,Prospect | Awareness,Awareness,46143,568,396.83
2025-02-17,CO,Prospecting | Destination,Destination,85084,1234,782.77
2025-02-17,CO,Prospect | Awareness,Awareness,75185,848,646.59
2025-02-17,UT,Prospecting | Destination,Destination,77044,1034,708.8
2025-02-17,UT,Prospect | Awareness,Awareness,76608,885,658.82
2025-02-17,CA,Prospecting | Destination,Destination,97660,1293,898.48
2025-02-17,CA,Prospect | Awareness,Awareness,78032,985,671.08
2025-02-17,PN,Prospecting | Destination,Destination,91699,1257,843.63
2025-02-17,PN,Prospect | Awareness,Awareness,73015,878,627.93
2025-02-17,NE,Prospecting | Destination,Destination,63524,852,584.43
2025-02-17,NE,Prospect | Awareness,Awareness,54143,652,465.63
2025-02-24,CO,Prospecting | Destination,Destination,78155,1035,719.03
2025-02-24,CO,Prospect | Awareness,Awareness,56590,712,486.68
2025-02-24,UT,Prospecting | Destination,Destination,64260,896,591.19
2025-02-24,UT,Prospect | Awareness,Awareness,51768,592,445.2
2025-02-24,CA,Prospecting | Destination,Destination,75503,1110,694.63
2025-02-24,CA,Prospect | Awareness,Awareness,59422,713,511.03
2025-02-24,PN,Prospecting | Destination,Destination,63152,896,581.0
2025-02-24,PN,Prospect | Awareness,Awareness,41249,514,354.74
2025-02-24,NE,Prospecting | Destination,Destination,46884,660,431.34
2025-02-24,NE,Prospect | Awareness,Awareness,37956,458,326.42
2025-03-03,CO,Prospecting | Destination,Destination,82084,1076,755.17
2025-03-03,CO,Prospect | Awareness,Awareness,60958,754,524.24
2025-03-03,UT,Prospecting | Destination,Destination,60457,857,556.2
2025-03-03,UT,Prospect | Awareness,Awareness,50085,642,430.73
2025-03-03,CA,Prospecting | Destination,Destination,70803,969,651.38
2025-03-03,CA,Prospect | Awareness,Awareness,51532,654,443.17
2025-03-03,PN,Prospecting | Destination,Destination,62209,899,572.32
2025-03-03,PN,Prospect | Awareness,Awareness,52061,662,447.72
2025-03-03,NE,Prospecting | Destination,Destination,47548,661,437.44
2025-03-03,NE,Prospect | Awareness,Awareness,42061,536,361.72
2025-03-10,CO,Prospecting | Destination,Destination,74997,1033,689.98
2025-03-10,CO,Prospect | Awareness,Awareness,62961,716,541.47
2025-03-10,UT,Prospecting | Destination,Destination,63888,918,587.77
2025-03-10,UT,Prospect | Awareness,Awareness,58755,663,505.29
2025-03-10,CA,Prospecting | Destination,Destination,68768,993,632.67
2025-03-10,CA,Prospect | Awareness,Awareness,60205,717,517.76
2025-03-10,PN,Prospecting | Destination,Destination,63072,887,580.26
2025-03-10,PN,Prospect | Awareness,Awareness,48934,599,420.84
2025-03-10,NE,Prospecting | Destination,Destination,58407,806,537.34
2025-03-10,NE,Prospect | Awareness,Awareness,44502,512,382.72
2025-03-17,CO,Prospecting | Destination,Destination,68014,948,625.73
2025-03-17,CO,Prospect | Awareness,Awareness,64403,813,553.86
2025-03-17,UT,Prospecting | Destination,Destination,65543,855,602.99
2025-03-17,UT,Prospect | Awareness,Awareness,50221,604,431.9
2025-03-17,CA,Prospecting | Destination,Destination,71939,1035,661.84
2025-03-17,CA,Prospect | Awareness,Awareness,52325,589,450.0
2025-03-17,PN,Prospecting | Destination,Destination,58751,870,540.51
2025-03-17,PN,Prospect | Awareness,Awareness,48311,582,415.47
2025-03-17,NE,Prospecting | Destination,Destination,51462,770,473.45
2025-03-17,NE,Prospect | Awareness,Awareness,43537,515,374.42
2025-03-24,CO,Prospecting | Destination,Destination,62399,877,574.07
2025-03-24,CO,Prospect | Awareness,Awareness,51952,655,446.79
2025-03-24,UT,Prospecting | Destination,Destination,64347,851,591.99
2025-03-24,UT,Prospect | Awareness,Awareness,54731,630,470.69
2025-03-24,CA,Prospecting | Destination,Destination,66500,917,611.8
2025-03-24,CA,Prospect | Awareness,Awareness,55509,693,477.38
2025-03-24,PN,Prospecting | Destination,Destination,67536,941,621.33
2025-03-24,PN,Prospect | Awareness,Awareness,47761,567,410.75
2025-03-24,NE,Prospecting | Destination,Destination,48766,698,448.65
2025-03-24,NE,Prospect | Awareness,Awareness,39733,510,341.71
2025-03-31,CO,Prospecting | Destination,Destination,76500,1084,703.8
2025-03-31,CO,Prospect | Awareness,Awareness,54090,614,465.17
