week_start,geo,campaign_name,product_group,impressions,clicks,cost,attributed_sales,roas
2023-03-06,Northeast,SP | Running Shoes,Footwear | Road,20143,547,362.58,1162.34,3.206
2024-07-01,MW,SP | Apparel,Apparel | Outerwear,14278,382,235.59,572.75,2.431
2024-07-01,MW,SP | Apparel,Apparel | Layers,11682,312,192.75,468.62,2.431
2024-07-01,MT,SP | Running Shoes,Footwear | Road,15592,420,280.65,835.37,2.977
2024-07-01,MT,SP | Running Shoes,Footwear | Trail,9556,258,172.01,512.0,2.977
2024-07-01,MT,SP | Apparel,Apparel | Outerwear,13085,347,215.91,723.91,3.353
2024-07-01,MT,SP | Apparel,Apparel | Layers,10706,284,176.65,592.29,3.353
2024-07-01,West Coast,SP | Running Shoes,Footwear | Road,26064,714,469.14,1181.75,2.519
2024-07-01,West Coast,SP | Running Shoes,Footwear | Trail,15974,438,287.54,724.3,2.519
2024-07-01,West Coast,SP | Apparel,Apparel | Outerwear,18639,513,307.54,847.55,2.756
2024-07-01,West Coast,SP | Apparel,Apparel | Layers,15250,420,251.62,693.45,2.756
2024-07-08,Northeast,SP | Running Shoes,Footwear | Road,22777,620,409.99,1506.88,3.675
2024-07-08,Northeast,SP | Running Shoes,Footwear | Trail,13960,380,251.29,923.57,3.675
2024-07-08,Northeast,SP | Apparel,Apparel | Outerwear,18040,478,297.65,843.04,2.832
2024-07-08,Northeast,SP | Apparel,Apparel | Layers,14760,391,243.53,689.76,2.832
2024-07-08,MA,SP | Running Shoes,Footwear | Road,21665,632,389.96,1469.87,3.769
2024-07-08,MA,SP | Running Shoes,Footwear | Trail,13278,387,239.01,900.89,3.769
2024-07-08,MA,SP | Apparel,Apparel | Outerwear,15096,424,249.08,761.31,3.056
2024-07-08,MA,SP | Apparel,Apparel | Layers,12351,347,203.8,622.89,3.056
2024-07-08,SE,SP | Running Shoes,Footwear | Road,18585,508,334.54,1266.06,3.785
2024-07-08,SE,SP | Running Shoes,Footwear | Trail,11391,312,205.04,775.97,3.785
2024-07-08,SE,SP | Apparel,Apparel | Outerwear,13309,378,219.59,571.21,2.601
2024-07-08,SE,SP | Apparel,Apparel | Layers,10889,309,179.67,467.36,2.601
2024-07-08,MW,SP | Running Shoes,Footwear | Road,22447,640,404.04,1513.14,3.745
2024-07-08,MW,SP | Running Shoes,Footwear | Trail,13758,392,247.64,927.41,3.745
2024-07-08,MW,SP | Apparel,Apparel | Outerwear,15429,419,254.58,695.71,2.733
2024-07-08,MW,SP | Apparel,Apparel | Layers,12624,343,208.29,569.22,2.733
2024-07-08,MT,SP | Running Shoes,Footwear | Road,15729,463,283.12,815.57,2.881
2024-07-08,MT,SP | Running Shoes,Footwear | Trail,9640,284,173.53,499.87,2.881
2024-07-08,MT,SP | Apparel,Apparel | Outerwear,14052,410,231.86,666.91,2.876
2024-07-08,MT,SP | Apparel,Apparel | Layers,11497,335,189.7,545.66,2.876
2024-07-08,West Coast,SP | Running Shoes,Footwear | Road,22774,610,409.93,1181.21,2.881
2024-07-08,West Coast,SP | Running Shoes,Footwear | Trail,13958,374,251.25,723.97,2.881
2024-07-08,West Coast,SP | Apparel,Apparel | Outerwear,20730,571,342.05,945.24,2.763
2024-07-08,West Coast,SP | Apparel,Apparel | Layers,16961,468,279.86,773.38,2.763
2024-07-15,Northeast,SP | Running Shoes,Footwear | Road,22825,640,410.84,1150.7,2.801
2024-07-15,Northeast,SP | Running Shoes,Footwear | Trail,13989,392,251.81,705.27,2.801
2024-07-15,Northeast,SP | Apparel,Apparel | Outerwear,18628,502,307.37,825.16,2.685
2024-07-15,Northeast,SP | Apparel,Apparel | Layers,15241,411,251.48,675.13,2.685
2024-07-15,MA,SP | Running Shoes,Footwear | Road,24059,641,433.06,1146.34,2.647
2024-07-15,MA,SP | Running Shoes,Footwear | Trail,14746,393,265.42,702.6,2.647
2024-07-15,MA,SP | Apparel,Apparel | Outerwear,17454,477,287.99,940.27,3.265
2024-07-15,MA,SP | Apparel,Apparel | Layers,14280,391,235.63,769.31,3.265
2024-07-15,SE,SP | Running Shoes,Footwear | Road,19123,535,344.21,963.56,2.799
2024-07-15,SE,SP | Running Shoes,Footwear | Trail,11720,328,210.97,590.57,2.799
2024-07-15,SE,SP | Apparel,Apparel | Outerwear,13168,372,217.28,619.05,2.849
2024-07-15,SE,SP | Apparel,Apparel | Layers,10774,304,177.77,506.49,2.849
2024-07-15,MW,SP | Running Shoes,Footwear | Road,22499,657,404.98,1160.86,2.866
2024-07-15,MW,SP | Running Shoes,Footwear | Trail,13790,403,248.21,711.5,2.866
2024-07-15,MW,SP | Apparel,Apparel | Outerwear,16835,498,277.78,1006.7,3.624
2024-07-15,MW,SP | Apparel,Apparel | Layers,13774,407,227.27,823.67,3.624
2024-07-15,MT,SP | Running Shoes,Footwear | Road,18059,499,325.06,1217.99,3.747
2024-07-15,MT,SP | Running Shoes,Footwear | Trail,11068,306,199.23,746.51,3.747
2024-07-15,MT,SP | Apparel,Apparel | Outerwear,12296,337,202.89,526.04,2.593
2024-07-15,MT,SP | Apparel,Apparel | Layers,10060,276,166.0,430.39,2.593
2024-07-15,West Coast,SP | Running Shoes,Footwear | Road,26133,689,470.39,1602.16,3.406
2024-07-15,West Coast,SP | Running Shoes,Footwear | Trail,16017,422,288.3,981.97,3.406
2024-07-15,West Coast,SP | Apparel,Apparel | Outerwear,17616,479,290.66,704.59,2.424
2024-07-15,West Coast,SP | Apparel,Apparel | Layers,14413,392,237.81,576.48,2.424
2024-07-22,Northeast,SP | Running Shoes,Footwear | Road,21179,619,381.22,1270.6,3.333
2024-07-22,Northeast,SP | Running Shoes,Footwear | Trail,12981,380,233.65,778.75,3.333
2024-07-22,Northeast,SP | Apparel,Apparel | Outerwear,16700,470,275.55,1031.21,3.742
2024-07-22,Northeast,SP | Apparel,Apparel | Layers,13664,384,225.45,843.72,3.742
2024-07-22,MA,SP | Running Shoes,Footwear | Road,22135,615,398.42,999.38,2.508
2024-07-22,MA,SP | Running Shoes,Footwear | Trail,13566,377,244.19,612.52,2.508
2024-07-22,MA,SP | Apparel,Apparel | Outerwear,17683,497,291.76,847.32,2.904
2024-07-22,MA,SP | Apparel,Apparel | Layers,14468,407,238.72,693.26,2.904
2024-07-22,SE,SP | Running Shoes,Footwear | Road,18668,501,336.03,836.53,2.489
2024-07-22,SE,SP | Running Shoes,Footwear | Trail,11442,307,205.95,512.71,2.489
2024-07-22,SE,SP | Apparel,Apparel | Outerwear,14946,418,246.6,624.1,2.531
2024-07-22,SE,SP | Apparel,Apparel | Layers,12228,342,201.77,510.63,2.531
2024-07-22,MW,SP | Running Shoes,Footwear | Road,18575,546,334.35,837.48,2.505
2024-07-22,MW,SP | Running Shoes,Footwear | Trail,11385,335,204.93,513.3,2.505
2024-07-22,MW,SP | Apparel,Apparel | Outerwear,15439,453,254.74,758.84,2.979
2024-07-22,MW,SP | Apparel,Apparel | Layers,12632,370,208.42,620.87,2.979
2024-07-22,MT,SP | Running Shoes,Footwear | Road,15385,431,276.93,676.76,2.444
2024-07-22,MT,SP | Running Shoes,Footwear | Trail,9429,264,169.73,414.79,2.444
2024-07-22,MT,SP | Apparel,Apparel | Outerwear,12486,352,206.03,645.03,3.131
2024-07-22,MT,SP | Apparel,Apparel | Layers,10216,288,168.57,527.75,3.131
2024-07-22,West Coast,SP | Running Shoes,Footwear | Road,23467,692,422.41,1084.33,2.567
2024-07-22,West Coast,SP | Running Shoes,Footwear | Trail,14383,424,258.89,664.59,2.567
2024-07-22,West Coast,SP | Apparel,Apparel | Outerwear,18710,524,308.71,749.95,2.429
2024-07-22,West Coast,SP | Apparel,Apparel | Layers,15308,429,252.58,613.6,2.429
2024-07-29,Northeast,SP | Running Shoes,Footwear | Road,22683,608,408.29,1507.25,3.692
2024-07-29,Northeast,SP | Running Shoes,Footwear | Trail,13902,372,250.24,923.8,3.692
2024-07-29,Northeast,SP | Apparel,Apparel | Outerwear,18400,528,303.6,1084.91,3.574
2024-07-29,Northeast,SP | Apparel,Apparel | Layers,15054,432,248.4,887.65,3.574
2024-07-29,MA,SP | Running Shoes,Footwear | Road,20572,563,370.3,1168.14,3.155
2024-07-29,MA,SP | Running Shoes,Footwear | Trail,12609,345,226.96,715.95,3.155
2024-07-29,MA,SP | Apparel,Apparel | Outerwear,16195,454,267.21,644.52,2.412
2024-07-29,MA,SP | Apparel,Apparel | Layers,13250,372,218.63,527.33,2.412
2024-07-29,SE,SP | Running Shoes,Footwear | Road,18678,499,336.2,1259.33,3.746
2024-07-29,SE,SP | Running Shoes,Footwear | Trail,11448,306,206.06,771.85,3.746
2024-07-29,SE,SP | Apparel,Apparel | Outerwear,13662,397,225.42,593.34,2.632
2024-07-29,SE,SP | Apparel,Apparel | Layers,11178,325,184.43,485.46,2.632
2024-07-29,MW,SP | Running Shoes,Footwear | Road,21537,605,387.66,1026.5,2.648
2024-07-29,MW,SP | Running Shoes,Footwear | Trail,13200,371,237.6,629.14,2.648
2024-07-29,MW,SP | Apparel,Apparel | Outerwear,14674,424,242.12,716.49,2.959
2024-07-29,MW,SP | Apparel,Apparel | Layers,12006,347,198.1,586.22,2.959
2024-07-29,MT,SP | Running Shoes,Footwear | Road,15516,428,279.29,859.16,3.076
2024-07-29,MT,SP | Running Shoes,Footwear | Trail,9510,263,171.18,526.58,3.076
2024-07-29,MT,SP | Apparel,Apparel | Outerwear,12565,360,207.32,598.0,2.884
2024-07-29,MT,SP | Apparel,Apparel | Layers,10280,295,169.63,489.28,2.884
2024-07-29,West Coast,SP | Running Shoes,Footwear | Road,26516,725,477.29,1196.91,2.508
2024-07-29,West Coast,SP | Running Shoes,Footwear | Trail,16252,444,292.53,733.59,2.508
2024-07-29,West Coast,SP | Apparel,Apparel | Outerwear,16674,475,275.12,726.12,2.639
2024-07-29,West Coast,SP | Apparel,Apparel | Layers,13642,388,225.1,594.1,2.639
2024-08-05,Northeast,SP | Running Shoes,Footwear | Road,23863,679,429.54,1373.68,3.198
2024-08-05,Northeast,SP | Running Shoes,Footwear | Trail,14626,416,263.26,841.93,3.198
2024-08-05,Northeast,SP | Apparel,Apparel | Outerwear,18748,554,309.34,857.56,2.772
2024-08-05,Northeast,SP | Apparel,Apparel | Layers,15339,453,253.1,701.64,2.772
2024-08-05,MA,SP | Running Shoes,Footwear | Road,22515,635,405.28,1360.39,3.357
2024-08-05,MA,SP | Running Shoes,Footwear | Trail,13800,389,248.4,833.79,3.357
2024-08-05,MA,SP | Apparel,Apparel | Outerwear,16737,449,276.17,1000.75,3.624
2024-08-05,MA,SP | Apparel,Apparel | Layers,13694,368,225.96,818.79,3.624
2024-08-05,SE,SP | Running Shoes,Footwear | Road,22390,630,403.02,1295.47,3.214
2024-08-05,SE,SP | Running Shoes,Footwear | Trail,13723,386,247.01,794.0,3.214
2024-08-05,SE,SP | Apparel,Apparel | Outerwear,14882,411,245.55,843.29,3.434
2024-08-05,SE,SP | Apparel,Apparel | Layers,12176,336,200.9,689.96,3.434
2024-08-05,MW,SP | Running Shoes,Footwear | Road,22295,607,401.31,1201.58,2.994
2024-08-05,MW,SP | Running Shoes,Footwear | Trail,13665,372,245.96,736.45,2.994
2024-08-05,MW,SP | Apparel,Apparel | Outerwear,17554,513,289.63,921.95,3.183
2024-08-05,MW,SP | Apparel,Apparel | Layers,14362,420,236.97,754.32,3.183
2024-08-05,MT,SP | Running Shoes,Footwear | Road,19868,526,357.63,1270.61,3.553
2024-08-05,MT,SP | Running Shoes,Footwear | Trail,12177,322,219.19,778.76,3.553
2024-08-05,MT,SP | Apparel,Apparel | Outerwear,12656,355,208.83,786.94,3.768
2024-08-05,MT,SP | Apparel,Apparel | Layers,10355,291,170.86,643.86,3.768
2024-08-05,West Coast,SP | Running Shoes,Footwear | Road,27979,761,503.63,1292.15,2.566
2024-08-05,West Coast,SP | Running Shoes,Footwear | Trail,17149,467,308.68,791.96,2.566
2024-08-05,West Coast,SP | Apparel,Apparel | Outerwear,20468,589,337.73,854.23,2.529
2024-08-05,West Coast,SP | Apparel,Apparel | Layers,16747,482,276.32,698.91,2.529
2024-08-12,Northeast,SP | Running Shoes,Footwear | Road,22006,646,396.11,1347.26,3.401
2024-08-12,Northeast,SP | Running Shoes,Footwear | Trail,13488,396,242.78,825.74,3.401
2024-08-12,Northeast,SP | Apparel,Apparel | Outerwear,17700,505,292.05,1099.62,3.765
2024-08-12,Northeast,SP | Apparel,Apparel | Layers,14482,413,238.95,899.69,3.765
2024-08-12,MA,SP | Running Shoes,Footwear | Road,20019,535,360.35,1350.72,3.748
2024-08-12,MA,SP | Running Shoes,Footwear | Trail,12270,328,220.86,827.86,3.748
2024-08-12,MA,SP | Apparel,Apparel | Outerwear,15330,424,252.94,797.82,3.154
2024-08-12,MA,SP | Apparel,Apparel | Layers,12542,347,206.95,652.76,3.154
2024-08-12,SE,SP | Running Shoes,Footwear | Road,17947,531,323.05,924.97,2.863
2024-08-12,SE,SP | Running Shoes,Footwear | Trail,11000,325,198.0,566.92,2.863
2024-08-12,SE,SP | Apparel,Apparel | Outerwear,13804,371,227.77,839.27,3.685
2024-08-12,SE,SP | Apparel,Apparel | Layers,11294,303,186.36,686.67,3.685
2024-08-12,MW,SP | Running Shoes,Footwear | Road,20757,597,373.63,1303.79,3.489
2024-08-12,MW,SP | Running Shoes,Footwear | Trail,12722,366,229.0,799.1,3.489
2024-08-12,MW,SP | Apparel,Apparel | Outerwear,13790,366,227.54,771.59,3.391
2024-08-12,MW,SP | Apparel,Apparel | Layers,11283,299,186.17,631.3,3.391
2024-08-12,MT,SP | Running Shoes,Footwear | Road,16076,449,289.37,851.76,2.944
2024-08-12,MT,SP | Running Shoes,Footwear | Trail,9853,275,177.36,522.05,2.944
2024-08-12,MT,SP | Apparel,Apparel | Outerwear,11350,320,187.28,566.84,3.027
2024-08-12,MT,SP | Apparel,Apparel | Layers,9287,262,153.23,463.78,3.027
2024-08-12,West Coast,SP | Running Shoes,Footwear | Road,22678,640,408.21,1391.5,3.409
2024-08-12,West Coast,SP | Running Shoes,Footwear | Trail,13900,392,250.19,852.85,3.409
2024-08-12,West Coast,SP | Apparel,Apparel | Outerwear,19559,524,322.73,967.72,2.999
2024-08-12,West Coast,SP | Apparel,Apparel | Layers,16003,429,264.05,791.77,2.999
2024-08-19,Northeast,SP | Running Shoes,Footwear | Road,20378,564,366.8,1307.86,3.566
2024-08-19,Northeast,SP | Running Shoes,Footwear | Trail,12490,345,224.81,801.59,3.566
2024-08-19,Northeast,SP | Apparel,Apparel | Outerwear,15650,438,258.22,662.27,2.565
2024-08-19,Northeast,SP | Apparel,Apparel | Layers,12804,359,211.27,541.86,2.565
2024-08-19,MA,SP | Running Shoes,Footwear | Road,21996,648,395.93,1103.83,2.788
2024-08-19,MA,SP | Running Shoes,Footwear | Trail,13482,397,242.67,676.54,2.788
2024-08-19,MA,SP | Apparel,Apparel | Outerwear,16819,469,277.51,996.91,3.592
2024-08-19,MA,SP | Apparel,Apparel | Layers,13761,384,227.05,815.65,3.592
2024-08-19,SE,SP | Running Shoes,Footwear | Road,18654,524,335.77,1056.66,3.147
2024-08-19,SE,SP | Running Shoes,Footwear | Trail,11433,321,205.79,647.63,3.147
2024-08-19,SE,SP | Apparel,Apparel | Outerwear,15141,400,249.83,674.39,2.699
2024-08-19,SE,SP | Apparel,Apparel | Layers,12388,327,204.41,551.77,2.699
2024-08-19,MW,SP | Running Shoes,Footwear | Road,19158,537,344.85,963.76,2.795
2024-08-19,MW,SP | Running Shoes,Footwear | Trail,11742,329,211.36,590.69,2.795
2024-08-19,MW,SP | Apparel,Apparel | Outerwear,14422,382,237.96,719.56,3.024
2024-08-19,MW,SP | Apparel,Apparel | Layers,11800,313,194.7,588.73,3.024
2024-08-19,MT,SP | Running Shoes,Footwear | Road,16481,472,296.65,896.5,3.022
2024-08-19,MT,SP | Running Shoes,Footwear | Trail,10101,289,181.82,549.47,3.022
2024-08-19,MT,SP | Apparel,Apparel | Outerwear,12662,347,208.92,578.38,2.768
2024-08-19,MT,SP | Apparel,Apparel | Layers,10360,284,170.93,473.22,2.768
2024-08-19,West Coast,SP | Running Shoes,Footwear | Road,25645,759,461.61,1187.91,2.573
2024-08-19,West Coast,SP | Running Shoes,Footwear | Trail,15718,465,282.92,728.07,2.573
2024-08-19,West Coast,SP | Apparel,Apparel | Outerwear,17812,497,293.9,843.23,2.869
2024-08-19,West Coast,SP | Apparel,Apparel | Layers,14574,406,240.47,689.92,2.869
2024-08-26,Northeast,SP | Running Shoes,Footwear | Road,21185,566,381.32,1163.62,3.052
2024-08-26,Northeast,SP | Running Shoes,Footwear | Trail,12984,347,233.71,713.19,3.052
2024-08-26,Northeast,SP | Apparel,Apparel | Outerwear,17660,503,291.39,1020.69,3.503
2024-08-26,Northeast,SP | Apparel,Apparel | Layers,14449,411,238.41,835.11,3.503
2024-08-26,MA,SP | Running Shoes,Footwear | Road,18496,516,332.93,900.96,2.706
2024-08-26,MA,SP | Running Shoes,Footwear | Trail,11336,316,204.06,552.2,2.706
2024-08-26,MA,SP | Apparel,Apparel | Outerwear,15367,453,253.55,895.46,3.532
2024-08-26,MA,SP | Apparel,Apparel | Layers,12573,371,207.45,732.65,3.532
2024-08-26,SE,SP | Running Shoes,Footwear | Road,19127,531,344.29,972.46,2.825
2024-08-26,SE,SP | Running Shoes,Footwear | Trail,11723,326,211.02,596.02,2.825
2024-08-26,SE,SP | Apparel,Apparel | Outerwear,13449,370,221.91,613.31,2.764
2024-08-26,SE,SP | Apparel,Apparel | Layers,11004,303,181.56,501.8,2.764
2024-08-26,MW,SP | Running Shoes,Footwear | Road,19326,555,347.87,901.61,2.592
2024-08-26,MW,SP | Running Shoes,Footwear | Trail,11845,340,213.21,552.6,2.592
2024-08-26,MW,SP | Apparel,Apparel | Outerwear,13325,371,219.87,589.96,2.683
2024-08-26,MW,SP | Apparel,Apparel | Layers,10902,303,179.89,482.69,2.683
2024-08-26,MT,SP | Running Shoes,Footwear | Road,16442,435,295.95,961.6,3.249
2024-08-26,MT,SP | Running Shoes,Footwear | Trail,10077,267,181.39,589.37,3.249
2024-08-26,MT,SP | Apparel,Apparel | Outerwear,12993,356,214.39,775.14,3.616
2024-08-26,MT,SP | Apparel,Apparel | Layers,10631,291,175.41,634.21,3.616
2024-08-26,West Coast,SP | Running Shoes,Footwear | Road,22834,605,411.01,1451.1,3.531
2024-08-26,West Coast,SP | Running Shoes,Footwear | Trail,13995,371,251.91,889.38,3.531
2024-08-26,West Coast,SP | Apparel,Apparel | Outerwear,16690,454,275.38,859.45,3.121
2024-08-26,West Coast,SP | Apparel,Apparel | Layers,13655,372,225.31,703.19,3.121
2024-09-02,Northeast,SP | Running Shoes,Footwear | Road,23496,662,422.93,1472.27,3.481
2024-09-02,Northeast,SP | Running Shoes,Footwear | Trail,14401,406,259.22,902.36,3.481
2024-09-02,Northeast,SP | Apparel,Apparel | Outerwear,16309,474,269.1,861.94,3.203
2024-09-02,Northeast,SP | Apparel,Apparel | Layers,13344,388,220.18,705.22,3.203
2024-09-02,MA,SP | Running Shoes,Footwear | Road,22265,590,400.77,995.6,2.484
2024-09-02,MA,SP | Running Shoes,Footwear | Trail,13646,361,245.64,610.2,2.484
2024-09-02,MA,SP | Apparel,Apparel | Outerwear,18353,513,302.82,770.17,2.543
2024-09-02,MA,SP | Apparel,Apparel | Layers,15016,420,247.76,630.14,2.543
2024-09-02,MW,SP | Running Shoes,Footwear | Road,22479,638,404.63,1299.74,3.212
2024-09-02,MW,SP | Running Shoes,Footwear | Trail,13778,391,248.0,796.61,3.212
2024-09-02,MW,SP | Apparel,Apparel | Outerwear,16595,450,273.81,994.03,3.63
2024-09-02,MW,SP | Apparel,Apparel | Layers,13577,368,224.03,813.3,3.63
2024-09-02,MT,SP | Running Shoes,Footwear | Road,16038,455,288.68,808.31,2.8
2024-09-02,MT,SP | Running Shoes,Footwear | Trail,9830,279,176.94,495.42,2.8
2024-09-02,MT,SP | Apparel,Apparel | Outerwear,13312,393,219.65,668.66,3.044
2024-09-02,MT,SP | Apparel,Apparel | Layers,10892,321,179.71,547.08,3.044
2024-09-02,West Coast,SP | Running Shoes,Footwear | Road,26258,721,472.65,1260.4,2.667
2024-09-02,West Coast,SP | Running Shoes,Footwear | Trail,16094,442,289.69,772.5,2.667
2024-09-02,West Coast,SP | Apparel,Apparel | Outerwear,20572,561,339.44,887.3,2.614
2024-09-02,West Coast,SP | Apparel,Apparel | Layers,16832,459,277.72,725.97,2.614
2024-09-09,Northeast,SP | Running Shoes,Footwear | Road,24194,666,435.49,1585.7,3.641
2024-09-09,Northeast,SP | Running Shoes,Footwear | Trail,14829,408,266.92,971.88,3.641
2024-09-09,Northeast,SP | Apparel,Apparel | Outerwear,18567,495,306.35,842.11,2.749
2024-09-09,Northeast,SP | Apparel,Apparel | Layers,15191,405,250.65,689.0,2.749
2024-09-09,MA,SP | Running Shoes,Footwear | Road,22036,617,396.64,1206.27,3.041
2024-09-09,MA,SP | Running Shoes,Footwear | Trail,13506,378,243.1,739.33,3.041
2024-09-09,MA,SP | Apparel,Apparel | Outerwear,16528,451,272.71,977.56,3.585
2024-09-09,MA,SP | Apparel,Apparel | Layers,13523,369,223.13,799.82,3.585
2024-09-09,MW,SP | Running Shoes,Footwear | Road,20844,593,375.19,1003.42,2.674
2024-09-09,MW,SP | Running Shoes,Footwear | Trail,12775,363,229.95,615.0,2.674
2024-09-09,MW,SP | Apparel,Apparel | Outerwear,14007,404,231.11,740.26,3.203
2024-09-09,MW,SP | Apparel,Apparel | Layers,11460,331,189.09,605.67,3.203
2024-09-09,MT,SP | Running Shoes,Footwear | Road,17196,491,309.53,887.91,2.869
2024-09-09,MT,SP | Running Shoes,Footwear | Trail,10540,301,189.71,544.2,2.869
2024-09-09,MT,SP | Apparel,Apparel | Outerwear,12824,381,211.6,593.24,2.804
2024-09-09,MT,SP | Apparel,Apparel | Layers,10493,311,173.13,485.38,2.804
2024-09-09,West Coast,SP | Running Shoes,Footwear | Road,22435,612,403.83,1406.35,3.483
2024-09-09,West Coast,SP | Running Shoes,Footwear | Trail,13751,375,247.51,861.96,3.483
2024-09-09,West Coast,SP | Apparel,Apparel | Outerwear,17181,506,283.49,718.15,2.533
2024-09-09,West Coast,SP | Apparel,Apparel | Layers,14057,414,231.94,587.58,2.533
2024-09-16,Northeast,SP | Running Shoes,Footwear | Road,21007,578,378.13,1205.94,3.189
2024-09-16,Northeast,SP | Running Shoes,Footwear | Trail,12876,354,231.76,739.12,3.189
2024-09-16,Northeast,SP | Apparel,Apparel | Outerwear,16563,461,273.29,1004.09,3.674
2024-09-16,Northeast,SP | Apparel,Apparel | Layers,13552,377,223.6,821.53,3.674
2024-09-16,MA,SP | Running Shoes,Footwear | Road,19410,538,349.38,1152.58,3.299
2024-09-16,MA,SP | Running Shoes,Footwear | Trail,11897,329,214.14,706.42,3.299
2024-09-16,MA,SP | Apparel,Apparel | Outerwear,17064,456,281.55,877.5,3.117
2024-09-16,MA,SP | Apparel,Apparel | Layers,13961,373,230.36,717.96,3.117
2024-09-16,MW,SP | Running Shoes,Footwear | Road,19956,587,359.21,1034.4,2.88
2024-09-16,MW,SP | Running Shoes,Footwear | Trail,12231,360,220.16,633.99,2.88
2024-09-16,MW,SP | Apparel,Apparel | Outerwear,13757,389,226.98,616.3,2.715
2024-09-16,MW,SP | Apparel,Apparel | Layers,11255,318,185.71,504.25,2.715
2024-09-16,MT,SP | Running Shoes,Footwear | Road,16295,451,293.3,759.67,2.59
2024-09-16,MT,SP | Running Shoes,Footwear | Trail,9987,277,179.77,465.6,2.59
2024-09-16,MT,SP | Apparel,Apparel | Outerwear,12036,336,198.6,675.26,3.4
2024-09-16,MT,SP | Apparel,Apparel | Layers,9848,275,162.49,552.49,3.4
2024-09-16,West Coast,SP | Running Shoes,Footwear | Road,26350,694,474.3,1784.12,3.762
2024-09-16,West Coast,SP | Running Shoes,Footwear | Trail,16150,425,290.7,1093.49,3.762
2024-09-16,West Coast,SP | Apparel,Apparel | Outerwear,18580,517,306.56,907.53,2.96
2024-09-16,West Coast,SP | Apparel,Apparel | Layers,15202,423,250.83,742.53,2.96
2024-09-23,Northeast,SP | Running Shoes,Footwear | Road,23738,686,427.29,1243.35,2.91
2024-09-23,Northeast,SP | Running Shoes,Footwear | Trail,14549,421,261.89,762.06,2.91
2024-09-23,Northeast,SP | Apparel,Apparel | Outerwear,19095,520,315.07,989.0,3.139
2024-09-23,Northeast,SP | Apparel,Apparel | Layers,15623,426,257.79,809.18,3.139
2024-09-23,MA,SP | Running Shoes,Footwear | Road,21045,573,378.81,1350.89,3.566
2024-09-23,MA,SP | Running Shoes,Footwear | Trail,12899,351,232.18,827.97,3.566
2024-09-23,MA,SP | Apparel,Apparel | Outerwear,17237,491,284.42,1078.97,3.794
2024-09-23,MA,SP | Apparel,Apparel | Layers,14103,402,232.71,882.8,3.794
2024-09-23,SE,SP | Running Shoes,Footwear | Road,17715,480,318.87,771.77,2.42
2024-09-23,SE,SP | Running Shoes,Footwear | Trail,10857,294,195.43,473.02,2.42
2024-09-23,SE,SP | Apparel,Apparel | Outerwear,14792,421,244.07,723.44,2.964
2024-09-23,SE,SP | Apparel,Apparel | Layers,12102,344,199.69,591.91,2.964
2024-09-23,MW,SP | Running Shoes,Footwear | Road,17947,487,323.04,1180.72,3.655
2024-09-23,MW,SP | Running Shoes,Footwear | Trail,11000,299,197.99,723.67,3.655
2024-09-23,MW,SP | Apparel,Apparel | Outerwear,14928,406,246.31,824.04,3.345
2024-09-23,MW,SP | Apparel,Apparel | Layers,12214,332,201.53,674.21,3.345
2024-09-23,MT,SP | Running Shoes,Footwear | Road,15933,435,286.79,739.55,2.579
2024-09-23,MT,SP | Running Shoes,Footwear | Trail,9765,267,175.78,453.27,2.579
2024-09-23,MT,SP | Apparel,Apparel | Outerwear,13270,385,218.96,816.98,3.731
2024-09-23,MT,SP | Apparel,Apparel | Layers,10857,315,179.15,668.44,3.731
2024-09-23,West Coast,SP | Running Shoes,Footwear | Road,22152,606,398.74,1180.43,2.96
2024-09-23,West Coast,SP | Running Shoes,Footwear | Trail,13577,372,244.39,723.49,2.96
2024-09-23,West Coast,SP | Apparel,Apparel | Outerwear,16936,462,279.45,1033.49,3.698
2024-09-23,West Coast,SP | Apparel,Apparel | Layers,13857,378,228.64,845.58,3.698
2024-09-30,Northeast,SP | Running Shoes,Footwear | Road,20609,546,370.96,1339.03,3.61
2024-09-30,Northeast,SP | Running Shoes,Footwear | Trail,12631,335,227.36,820.7,3.61
2024-09-30,Northeast,SP | Apparel,Apparel | Outerwear,16493,440,272.13,664.94,2.443
2024-09-30,Northeast,SP | Apparel,Apparel | Layers,13494,360,222.65,544.04,2.443
2024-09-30,MA,SP | Running Shoes,Footwear | Road,22899,616,412.18,1386.79,3.365
2024-09-30,MA,SP | Running Shoes,Footwear | Trail,14035,377,252.62,849.97,3.365
2024-09-30,MA,SP | Apparel,Apparel | Outerwear,15636,438,258.0,858.73,3.328
2024-09-30,MA,SP | Apparel,Apparel | Layers,12793,359,211.09,702.59,3.328
2024-09-30,SE,SP | Running Shoes,Footwear | Road,18158,483,326.84,785.69,2.404
2024-09-30,SE,SP | Running Shoes,Footwear | Trail,11129,296,200.32,481.55,2.404
2024-09-30,SE,SP | Apparel,Apparel | Outerwear,12818,350,211.49,789.66,3.734
2024-09-30,SE,SP | Apparel,Apparel | Layers,10487,287,173.04,646.09,3.734
2024-09-30,MW,SP | Running Shoes,Footwear | Road,20400,593,367.2,1284.6,3.498
2024-09-30,MW,SP | Running Shoes,Footwear | Trail,12503,363,225.06,787.34,3.498
2024-09-30,MW,SP | Apparel,Apparel | Outerwear,15921,472,262.69,653.07,2.486
