time,geo,kpi_orders,kpi_revenue,revenue_per_kpi,population,paid_search_impressions,paid_search_spend,paid_social_video_impressions,paid_social_video_spend,retail_media_impressions,retail_media_spend,organic_sessions,email_sends,weather_index,competitor_price_index,promotional_event,holiday_flag
2024-04-15,SE,529,60407.14,114.19,47400000,262831,2145.12,111417,1154.43,60131.0,1040.22,4676,11780,63.697,111.803,0,0
2024-04-15,MW,578,67548.34,116.87,40100000,272474,2185.84,114110,1177.32,63870.0,1105.55,5057,12157,64.14,110.737,0,0
2024-04-15,MT,496,56545.59,114.0,17600000,237655,1940.51,92269,956.03,51783.0,898.15,4333,9665,68.906,110.998,0,0
2024-04-15,WE,695,79037.94,113.72,51900000,321941,2612.38,139292,1454.74,80749.0,1398.76,6640,13412,63.608,112.115,0,0
2024-04-22,NE,665,76578.01,115.15,55200000,289969,2346.63,135878,1397.95,77330.0,1339.13,6252,13014,68.432,110.055,0,0
2024-04-22,MA,624,73622.91,117.99,31800000,312184,2531.01,137123,1419.77,66288.0,1148.61,5690,12419,66.374,111.557,0,0
2024-04-22,SE,574,64511.97,112.39,47400000,245213,1993.16,119414,1241.37,59271.0,1023.77,5331,11014,68.717,111.093,0,0
2024-04-22,MW,565,64527.49,114.21,40100000,251691,2037.2,117317,1208.26,68625.0,1187.35,5252,12469,67.267,110.495,0,0
2024-04-22,MT,494,59304.88,120.05,17600000,234947,1919.06,97645,1011.91,55545.0,962.2,4139,10294,72.824,110.483,0,0
2024-04-22,WE,700,79912.72,114.16,51900000,333421,2705.77,140224,1453.18,79956.0,1387.09,6649,14023,64.358,111.131,0,0
2024-04-29,NE,684,80289.78,117.38,55200000,334559,2693.28,133354,1379.09,72359.0,1251.98,5576,13623,68.743,111.356,0,0
2024-04-29,MA,612,73083.55,119.42,31800000,284820,2323.38,128330,1334.0,71836.0,1241.68,5913,12633,68.626,109.25,0,0
2024-04-29,SE,562,63417.85,112.84,47400000,262963,2118.17,123526,1271.2,60413.0,1047.43,4994,12053,66.454,110.029,0,0
2024-04-29,MW,584,65934.78,112.9,40100000,288479,2334.51,118155,1217.11,65488.0,1133.52,5522,11753,70.368,110.08,0,0
2024-04-29,MT,515,61426.3,119.27,17600000,226579,1840.64,97454,1009.77,56412.0,979.28,4143,10487,73.278,110.238,0,0
2024-04-29,WE,730,84881.39,116.28,51900000,326636,2641.71,153222,1574.58,83536.0,1447.77,6408,13869,70.001,109.789,0,0
2024-05-06,NE,644,75610.01,117.41,55200000,290068,2347.22,152183,1566.73,75956.0,1318.96,6430,13317,71.438,108.678,0,0
2024-05-06,MA,671,79783.13,118.9,31800000,313859,2529.1,130489,1350.46,73116.0,1269.01,5594,12249,72.005,111.492,0,0
2024-05-06,SE,528,60087.83,113.8,47400000,246007,1999.74,116056,1197.93,65811.0,1139.25,5272,10720,71.177,108.684,0,0
2024-05-06,MW,593,67154.76,113.25,40100000,283778,2296.66,125082,1284.73,70981.0,1228.32,5575,12472,69.841,111.029,0,0
2024-05-06,MT,501,56100.91,111.98,17600000,240997,1936.27,109119,1128.33,54067.0,933.65,4659,9425,76.912,109.873,0,0
2024-05-06,WE,754,86341.08,114.51,51900000,347038,2798.0,137137,1423.59,79880.0,1382.47,6532,15250,71.101,110.448,0,0
2024-05-13,NE,717,83736.47,116.79,55200000,338873,2740.52,136949,1417.65,78951.0,1366.5,6050,14268,70.647,109.921,0,0
2024-05-13,MA,647,76059.53,117.56,31800000,284831,2279.94,115674,1195.69,68475.0,1185.07,5620,13243,73.452,108.112,0,0
2024-05-13,SE,543,64572.42,118.92,47400000,263329,2137.81,114341,1193.66,64292.0,1110.8,5199,11792,72.54,109.516,0,0
2024-05-13,MW,633,73826.96,116.63,40100000,276026,2216.76,118346,1217.48,63990.0,1108.17,5402,12277,70.796,109.094,0,0
2024-05-13,MT,520,58659.25,112.81,17600000,240744,1937.67,97728,1008.52,57274.0,995.4,4511,10164,76.36,109.43,0,0
2024-05-13,WE,742,84680.29,114.12,51900000,343099,2776.92,151002,1558.01,86666.0,1503.28,6683,14311,70.584,110.188,0,0
2024-05-20,NE,697,78989.28,113.33,55200000,331289,2702.07,149046,1533.84,75988.0,1319.72,6004,13256,70.612,109.027,0,0
2024-05-20,MA,651,75865.72,116.54,31800000,290106,2337.42,142064,1464.32,75340.0,1306.92,5932,13217,71.106,109.318,0,0
2024-05-20,SE,540,63591.31,117.76,47400000,253487,2035.56,119298,1235.37,65670.0,1133.93,4768,11995,72.072,107.939,0,0
2024-05-20,MW,601,67115.12,111.67,40100000,271575,2188.37,140316,1451.12,63407.0,1095.0,5513,12320,71.858,108.531,0,0
2024-05-20,MT,471,53727.3,114.07,17600000,225444,1813.46,92539,955.21,58700.0,1015.67,4739,9764,77.117,109.082,0,0
2024-05-20,WE,745,87051.43,116.85,51900000,347809,2826.58,165227,1702.38,84302.0,1461.61,6641,14687,74.289,109.396,0,0
2024-05-27,NE,826,98093.49,118.76,55200000,375349,3039.97,190016,1958.99,78832.0,1364.14,6450,17746,75.037,109.87,1,0
2024-05-27,MA,779,88938.36,114.17,31800000,334554,2717.0,194572,2010.77,79985.0,1389.7,6233,16185,74.325,109.951,1,0
2024-05-27,SE,681,77217.35,113.39,47400000,304234,2474.22,161319,1663.82,71219.0,1235.84,5519,15342,73.427,110.043,1,0
2024-05-27,MW,699,80089.36,114.58,40100000,290158,2358.5,178494,1833.2,77595.0,1343.23,6131,15418,73.501,109.772,1,0
2024-05-27,MT,543,63339.47,116.65,17600000,248165,2003.22,134535,1388.17,62794.0,1084.1,4710,13668,79.066,108.767,1,0
2024-05-27,WE,845,100165.56,118.54,51900000,348816,2788.73,228259,2353.88,87286.0,1515.83,7016,17923,72.094,108.025,1,0
2024-06-03,NE,627,70902.8,113.08,55200000,302113,2452.99,130526,1355.63,74798.0,1291.87,5949,12033,74.084,107.688,0,0
2024-06-03,MA,601,70016.12,116.5,31800000,279034,2241.61,113313,1178.78,60482.0,1046.58,4929,12511,73.453,107.047,0,0
2024-06-03,SE,489,54604.87,111.67,47400000,229930,1851.2,109959,1134.72,60116.0,1043.73,4398,11223,73.126,105.811,0,0
2024-06-03,MW,518,57928.83,111.83,40100000,256331,2069.1,113054,1171.27,61228.0,1062.48,5240,11578,75.643,107.908,0,0
2024-06-03,MT,462,55029.18,119.11,17600000,211232,1705.44,91743,952.78,51646.0,890.9,4280,9530,76.756,106.295,0,0
2024-06-03,WE,684,77167.41,112.82,51900000,318214,2582.86,139543,1438.82,76716.0,1330.29,6404,13025,75.016,108.25,0,0
2024-06-10,NE,663,76200.25,114.93,55200000,316564,2569.33,128750,1325.21,73527.0,1271.03,5538,12145,75.644,108.073,0,0
2024-06-10,MA,601,69958.52,116.4,31800000,249308,2008.3,126206,1304.93,65807.0,1140.65,5589,12107,72.209,106.475,0,0
2024-06-10,SE,550,62813.51,114.21,47400000,257627,2095.08,109148,1131.22,55134.0,955.35,4577,10632,75.49,106.8,0,0
2024-06-10,MW,492,55642.15,113.09,40100000,233359,1887.19,103779,1071.5,59465.0,1028.56,4712,11281,73.331,106.349,0,0
2024-06-10,MT,484,56397.23,116.52,17600000,223234,1803.62,100723,1042.75,54079.0,934.41,4371,8951,78.301,107.081,0,0
2024-06-10,WE,638,73984.79,115.96,51900000,321381,2622.29,134636,1385.14,77374.0,1340.79,5804,13184,76.216,107.218,0,0
2024-06-17,NE,594,69697.01,117.34,55200000,275487,2223.7,129845,1339.49,70914.0,1225.16,6009,12245,73.34,106.714,0,0
2024-06-17,MA,622,73889.92,118.79,31800000,291292,2347.48,138690,1435.3,64962.0,1127.66,5088,12558,72.553,107.357,0,0
2024-06-17,SE,537,63938.44,119.07,47400000,236830,1889.41,120588,1244.22,57069.0,988.51,4564,10072,74.101,104.897,0,0
2024-06-17,MW,573,67446.75,117.71,40100000,263398,2144.17,116862,1204.21,60953.0,1050.62,5019,10856,72.959,105.94,0,0
2024-06-17,MT,466,55063.92,118.16,17600000,194876,1569.22,86356,892.62,57251.0,990.88,4094,8922,75.641,104.377,0,0
2024-06-17,WE,699,80683.8,115.43,51900000,341586,2764.8,133280,1373.31,79176.0,1373.13,5916,13322,74.801,107.016,0,0
2024-06-24,NE,615,70365.86,114.42,55200000,285343,2310.98,120157,1240.73,70285.0,1215.03,5735,13372,71.104,105.088,0,0
2024-06-24,MA,579,69686.6,120.36,31800000,274211,2227.59,131210,1355.44,63075.0,1094.17,5600,11721,72.692,106.734,0,0
2024-06-24,SE,532,62654.08,117.77,47400000,255928,2067.2,108353,1127.88,58689.0,1017.48,4582,11210,75.015,105.117,0,0
2024-06-24,MW,522,61851.69,118.49,40100000,271050,2188.86,104730,1088.32,61285.0,1058.05,4654,11227,74.581,106.369,0,0
2024-06-24,MT,467,55877.31,119.65,17600000,208422,1686.98,92981,953.79,54308.0,939.42,4286,9014,79.053,106.446,0,0
2024-06-24,WE,671,77997.46,116.24,51900000,318529,2607.2,137064,1424.61,73853.0,1273.47,5494,14259,75.714,105.682,0,0
2024-07-01,NE,653,76372.71,116.96,55200000,286070,2331.64,136551,1403.44,72324.0,1253.53,5838,12642,70.961,105.486,0,0
2024-07-01,MA,612,72296.87,118.13,31800000,281505,2271.35,113421,1179.51,61642.0,1068.39,4871,11606,74.805,104.879,0,0
2024-07-01,SE,510,59608.25,116.88,47400000,258773,2089.32,105989,1103.97,58470.0,1007.64,4386,10594,72.957,106.711,0,0
2024-07-01,MW,582,68542.79,117.77,40100000,264687,2144.26,108740,1136.6,56416.0,976.54,4800,10857,72.317,105.562,0,0
2024-07-01,MT,460,54653.25,118.81,17600000,213874,1723.05,94279,968.39,48940.0,845.23,3874,9073,,105.687,0,0
2024-07-01,WE,647,77721.38,120.13,51900000,322050,2601.95,145155,1489.39,75927.0,1315.85,6159,13872,73.865,105.993,0,0
2024-07-08,NE,618,72297.64,116.99,55200000,286017,2291.91,125253,1294.22,69537.0,1202.46,5866,12036,71.172,105.437,0,0
2024-07-08,MA,570,68824.91,120.75,31800000,270767,2201.47,121375,1246.92,62390.0,1081.85,5435,12223,71.385,105.515,0,0
2024-07-08,SE,522,63504.54,121.66,47400000,236521,1920.31,100871,1042.1,54174.0,938.84,4963,10649,70.258,104.741,0,0
2024-07-08,MW,546,66757.75,122.27,40100000,248108,1989.53,102220,1060.99,64257.0,1114.55,4810,11179,73.653,105.552,0,0
2024-07-08,MT,468,56799.86,121.37,17600000,203366,1630.7,84825,881.3,50919.0,878.22,3974,9404,76.613,105.454,0,0
2024-07-08,WE,673,82429.26,122.48,51900000,291935,2364.98,140380,1460.38,74423.0,1283.08,5816,12942,71.009,104.382,0,0
2024-07-15,NE,606,71185.87,117.47,55200000,296226,2393.18,126261,1312.78,70684.0,1221.5,5336,11583,70.034,104.616,0,0
2024-07-15,MA,569,66909.2,117.59,31800000,272778,2203.83,119298,1241.73,70539.0,1222.09,5163,11814,69.024,104.165,0,0
2024-07-15,SE,536,66467.19,124.01,47400000,237672,1908.94,104760,1080.27,54786.0,950.23,4677,10532,71.733,104.744,0,0
2024-07-15,MW,502,61983.51,123.47,40100000,252069,2046.2,113681,1166.5,66897.0,1158.24,4896,10203,67.879,104.647,0,0
2024-07-15,MT,441,53160.8,120.55,17600000,210070,1693.39,86745,899.74,51484.0,893.17,3880,9399,72.596,104.293,0,0
2024-07-15,WE,640,77118.49,120.5,51900000,330190,2672.06,131176,1357.72,74178.0,1287.16,5505,13818,68.353,105.125,0,0
2024-07-22,NE,614,71903.77,117.11,55200000,291430,2344.19,116880,1213.24,64523.0,1115.87,5560,11894,69.864,104.977,0,0
2024-07-22,MA,571,69503.54,121.72,31800000,273516,2237.63,122152,1259.2,67851.0,1173.1,4816,11198,66.334,103.53,0,0
2024-07-22,SE,493,60797.67,123.32,47400000,250478,2014.79,101763,1049.42,57284.0,990.35,4500,10808,68.523,104.627,0,0
2024-07-22,MW,533,64751.83,121.49,40100000,257277,2106.61,111278,1147.94,58030.0,1002.44,4833,10803,68.983,103.423,0,0
2024-07-22,MT,411,50625.2,123.18,17600000,188201,1518.73,85470,887.75,47517.0,821.25,4237,8663,69.94,103.082,0,0
2024-07-22,WE,651,76667.85,117.77,51900000,275688,2233.18,122706,1275.79,71868.0,1242.59,5461,13308,67.959,103.066,0,0
2024-07-29,NE,597,70551.93,118.18,55200000,287532,2327.3,129867,1332.68,70039.0,1210.53,5193,11372,65.705,103.894,0,0
2024-07-29,MA,543,66976.22,123.34,31800000,274446,2241.74,124964,1281.6,62625.0,1083.09,5382,11597,68.885,104.801,0,0
2024-07-29,SE,486,58362.85,120.09,47400000,228580,1852.38,118709,1229.71,54965.0,952.1,4323,9943,66.253,103.886,0,0
2024-07-29,MW,531,65231.55,122.85,40100000,233467,1886.63,116507,1196.5,61417.0,1065.49,4792,9959,66.344,103.348,0,0
2024-07-29,MT,470,57568.61,122.49,17600000,206961,1680.87,86245,890.9,47871.0,827.41,3976,8732,68.222,104.382,0,0
2024-07-29,WE,603,74669.09,123.83,51900000,285479,2305.72,138886,1435.86,73084.0,1270.04,5795,13124,68.884,103.795,0,0
2024-08-05,NE,716,87774.22,122.59,55200000,308555,2470.37,167912,1737.41,72576.0,1255.24,5533,16342,63.947,103.292,1,0
2024-08-05,MA,646,76621.69,118.61,31800000,271776,2198.16,158497,1633.98,66747.0,1155.79,5241,14047,66.574,104.247,1,0
2024-08-05,SE,565,67859.51,120.11,47400000,251155,2041.19,160540,1648.84,63170.0,1096.48,4530,12858,62.891,105.095,1,0
2024-08-05,MW,652,79155.96,121.4,40100000,259085,2097.3,138548,1426.67,67875.0,1173.88,5159,13692,64.254,104.962,1,0
2024-08-05,MT,503,61789.38,122.84,17600000,229434,1848.06,114967,1185.16,55057.0,956.51,4327,11476,69.35,105.455,1,0
2024-08-05,WE,769,92863.74,120.76,51900000,340209,2775.13,176951,1838.12,82343.0,1426.35,6059,16435,63.35,105.003,1,0
2024-08-12,NE,653,80400.37,123.12,55200000,275802,2212.36,110772,1145.41,67675.0,1169.88,5531,13391,63.941,103.733,1,0
2024-08-12,MA,612,72901.19,119.12,31800000,271658,2200.52,104484,1084.05,60161.0,1041.1,5171,13212,60.665,102.726,1,0
2024-08-12,SE,568,69551.38,122.45,47400000,222006,1797.53,99162,1024.05,54046.0,935.18,4697,11380,61.181,102.555,1,0
2024-08-12,MW,569,68848.11,121.0,40100000,237764,1918.9,99696,1032.55,58553.0,1016.34,4425,12436,64.554,104.304,1,0
2024-08-12,MT,479,56840.65,118.67,17600000,208306,1689.69,81660,841.55,46566.0,807.24,4025,10181,66.142,103.118,1,0
2024-08-12,WE,671,79569.24,118.58,51900000,306218,2480.55,124938,1298.66,72140.0,1245.18,5878,14226,64.445,104.723,1,0
2024-08-19,NE,540,67272.88,124.58,55200000,252862,2044.94,115273,1192.98,61321.0,1061.1,4932,11897,57.924,101.92,0,0
2024-08-19,MA,597,73481.0,123.08,31800000,264120,2138.36,124564,1286.6,66057.0,1143.16,5076,11209,60.112,103.048,0,0
2024-08-19,SE,488,59200.8,121.31,47400000,212496,1722.98,92394,955.86,57616.0,995.79,4502,9612,60.76,102.181,0,0
2024-08-19,MW,473,58150.52,122.94,40100000,235101,1901.26,103428,1077.08,57122.0,988.87,4354,9986,58.46,102.627,0,0
2024-08-19,MT,441,53452.44,121.21,17600000,197938,1617.87,79658,822.17,49603.0,858.33,3556,8187,61.793,102.527,0,0
2024-08-19,WE,643,76960.45,119.69,51900000,298865,2428.07,115318,1193.66,73749.0,1278.9,5483,12157,60.883,104.307,0,0
2024-08-26,NE,543,67871.39,124.99,55200000,275199,2245.26,113105,1181.49,66278.0,1144.85,5261,11878,56.802,102.524,0,0
2024-08-26,MA,557,68306.72,122.63,31800000,258008,2063.06,118604,1232.62,57772.0,997.99,5167,11332,58.46,102.522,0,0
2024-08-26,SE,488,59101.89,121.11,47400000,237614,1925.19,109473,1131.68,55303.0,958.77,4022,9499,59.429,103.688,0,0
2024-08-26,MW,501,60744.07,121.25,40100000,252117,2035.66,105336,1096.71,55399.0,960.84,4369,10346,54.905,102.598,0,0
2024-08-26,MT,432,52609.89,121.78,17600000,191868,1553.58,75251,773.6,50143.0,867.14,3910,8503,61.212,102.082,0,0
2024-08-26,WE,608,75578.65,124.31,51900000,279743,2250.78,126565,1308.26,67174.0,1163.62,5708,12597,57.733,103.912,0,0
2024-09-02,NE,616,72397.02,117.53,55200000,306595,2471.47,129015,1332.66,67551.0,1171.43,5814,12363,55.85,103.664,0,0
2024-09-02,MA,555,65344.81,117.74,31800000,263700,2141.13,131368,1357.02,69280.0,1196.99,5290,12063,55.472,102.833,0,0
2024-09-02,SE,514,61136.65,118.94,47400000,239476,1928.77,120051,1242.1,,,4329,10026,57.028,102.896,0,0
2024-09-02,MW,561,66386.76,118.34,40100000,261733,2116.8,119551,1237.92,66429.0,1150.47,5161,10903,55.249,105.052,0,0
2024-09-02,MT,451,54740.35,121.38,17600000,210430,1680.63,77816,804.69,50071.0,864.98,4080,8897,58.117,103.805,0,0
2024-09-02,WE,661,80318.17,121.51,51900000,310221,2522.12,148136,1526.7,79756.0,1379.5,5455,13570,55.786,103.85,0,0
2024-09-09,NE,626,76340.87,121.95,55200000,293366,2369.3,131767,1356.1,72780.0,1259.41,5779,12259,49.926,103.802,0,0
2024-09-09,MA,576,70088.14,121.68,31800000,265701,2166.66,112325,1165.06,65592.0,1135.58,5391,12288,54.272,103.275,0,0
2024-09-09,SE,459,55387.21,120.67,47400000,235376,1924.27,111397,1147.15,,,4750,10104,49.952,103.601,0,0
2024-09-09,MW,508,63466.98,124.94,40100000,245961,1980.9,110483,1141.56,59086.0,1025.34,4930,11079,50.796,104.444,0,0
2024-09-09,MT,448,53439.89,119.29,17600000,205227,1658.05,83200,854.87,51052.0,883.97,4169,8505,56.298,102.964,0,0
2024-09-09,WE,655,81837.0,124.94,51900000,287339,2304.33,136755,1411.46,67424.0,1166.77,5528,13947,50.705,102.899,0,0
2024-09-16,NE,570,66243.39,116.22,55200000,278417,2265.81,119049,1229.87,63998.0,1106.79,5714,12240,50.003,103.51,0,0
2024-09-16,MA,564,67302.55,119.33,31800000,254884,2055.46,126083,1301.3,62331.0,1075.43,5355,11637,48.964,104.679,0,0
2024-09-16,SE,480,57747.41,120.31,47400000,230673,1867.58,111201,1142.27,,,4697,10433,49.122,104.455,0,0
2024-09-16,MW,523,63619.45,121.64,40100000,231659,1876.31,102117,1061.24,57199.0,992.07,4879,10675,49.2,104.487,0,0
2024-09-16,MT,507,61561.33,121.42,17600000,207641,1670.3,83768,864.05,48166.0,834.15,3732,9276,53.18,103.96,0,0
2024-09-16,WE,619,75463.71,121.91,51900000,302234,2419.14,124313,1297.03,76281.0,1322.38,5937,13495,48.3,103.927,0,0
2024-09-23,NE,614,72188.48,117.57,55200000,298260,2418.99,124462,1281.75,73006.0,1262.03,5199,11632,46.662,104.81,0,0
2024-09-23,MA,583,68276.21,117.11,31800000,277356,2252.86,113107,1174.95,65285.0,1128.12,4795,11060,47.215,105.464,0,0
2024-09-23,SE,521,62898.78,120.73,47400000,229860,1851.62,107493,1107.32,55467.0,958.06,4368,10026,47.396,104.143,0,0
2024-09-23,MW,502,61039.77,121.59,40100000,246090,1987.65,112137,1161.14,56088.0,968.87,4437,10543,46.973,103.743,0,0
2024-09-23,MT,456,54843.71,120.27,17600000,215584,1751.21,85602,886.19,49826.0,860.67,3874,9302,50.005,105.526,0,0
2024-09-23,WE,623,73619.74,118.17,51900000,294116,2361.13,121371,1262.92,66523.0,1151.21,6107,12121,45.703,103.286,0,0
2024-09-30,NE,578,69279.99,119.86,55200000,277557,2234.01,114901,1186.69,63226.0,1093.1,5248,12309,44.185,103.326,0,0
2024-09-30,MA,574,66625.52,116.07,31800000,281505,2273.18,108375,1130.86,65363.0,1133.89,4897,11897,43.236,104.821,0,0
2024-09-30,SE,470,57601.31,122.56,47400000,226377,1815.73,99531,1027.1,52592.0,911.69,4541,10458,42.877,103.845,0,0
2024-09-30,MW,514,62234.06,121.08,40100000,238970,1945.07,103965,1075.37,61850.0,1069.87,4816,10993,44.742,103.982,0,0
2024-09-30,MT,449,54367.6,121.09,17600000,193376,1554.01,82504,855.3,52504.0,909.87,3686,8620,45.243,103.501,0,0
2024-09-30,WE,645,75868.02,117.62,51900000,281232,2274.73,123628,1288.51,71511.0,1236.01,5321,12126,43.1,103.745,0,0
2024-10-07,NE,585,70270.93,120.12,55200000,289158,2361.55,128359,1322.41,68188.0,1176.42,5320,11092,40.004,104.903,0,0
2024-10-07,MA,558,67316.17,120.64,31800000,245324,1965.26,120935,1251.74,66279.0,1147.2,4608,11754,40.671,105.015,0,0
2024-10-07,SE,479,55150.65,115.14,47400000,209322,1692.07,100162,1036.55,54149.0,940.02,4500,9730,43.422,103.606,0,0
2024-10-07,MW,537,64762.72,120.6,40100000,237165,1902.57,114534,1175.5,60441.0,1047.52,4495,10090,41.423,104.706,0,0
2024-10-07,MT,451,54723.71,121.34,17600000,198408,1594.82,78657,817.96,53033.0,917.97,3582,8655,46.725,105.099,0,0
2024-10-07,WE,639,75733.61,118.52,51900000,291120,2334.24,131499,1351.91,69195.0,1195.0,5773,12317,43.369,105.586,0,0
2024-10-14,NE,671,78301.59,116.69,55200000,299705,2431.19,180034,1853.63,69631.0,1207.61,5755,15289,37.89,104.861,1,0
2024-10-14,MA,660,76801.31,116.37,31800000,284963,2308.84,159751,1653.67,69865.0,1205.9,5086,14805,40.065,107.021,1,0
2024-10-14,SE,580,66049.81,113.88,47400000,254898,2060.44,155677,1607.47,61611.0,1064.86,4782,12507,39.871,105.261,1,0
2024-10-14,MW,597,69272.52,116.03,40100000,266609,2168.69,155135,1602.02,60046.0,1041.67,4623,13615,40.829,106.876,1,0
2024-10-14,MT,482,58266.25,120.88,17600000,216486,1741.92,110584,1139.13,51354.0,890.51,4294,10750,45.742,104.824,1,0
2024-10-14,WE,700,80027.55,114.33,51900000,315896,2555.89,189757,1960.83,75242.0,1297.73,6107,15334,39.555,105.944,1,0
2024-10-21,NE,595,71493.52,120.16,55200000,269573,2187.46,132395,1366.11,66231.0,1143.24,4836,11902,36.943,106.031,0,0
2024-10-21,MA,547,63029.01,115.23,31800000,244585,1996.69,109890,1142.48,60257.0,1045.83,5225,11451,38.802,106.123,0,0
2024-10-21,SE,497,58480.65,117.67,47400000,224694,1819.06,105837,1095.06,59310.0,1027.32,4498,10427,39.283,104.881,0,0
2024-10-21,MW,538,61844.67,114.95,40100000,241981,1947.31,102099,1059.65,55272.0,958.94,4840,10262,35.047,104.599,0,0
2024-10-21,MT,404,46071.87,114.04,17600000,190750,1547.54,82358,848.31,46765.0,811.48,3728,8798,40.718,104.427,0,0
2024-10-21,WE,627,70579.57,112.57,51900000,294354,2361.04,135737,1404.55,65458.0,1131.54,5122,12870,39.652,104.889,0,0
2024-10-28,NE,640,73119.48,114.25,55200000,274819,2221.62,130019,1344.23,63962.0,1110.51,5373,13653,36.615,105.919,1,0
2024-10-28,MA,594,67504.55,113.64,31800000,257123,2081.89,103491,1072.47,61521.0,1069.15,4842,12271,37.182,105.526,1,0
2024-10-28,SE,533,59670.84,111.95,47400000,219934,1780.65,107448,1114.24,58450.0,1013.02,4240,11817,36.411,105.227,1,0
2024-10-28,MW,572,64201.71,112.24,40100000,227099,1840.08,111086,1150.84,54854.0,947.73,4373,11853,35.478,104.732,1,0
2024-10-28,MT,449,52545.34,117.03,17600000,191461,1541.9,77438,802.21,44763.0,773.81,3888,10439,40.186,106.244,1,0
2024-10-28,WE,698,82619.8,118.37,51900000,289475,2319.72,119935,1241.74,69877.0,1214.29,5150,15486,34.74,105.945,1,0
2024-11-04,NE,649,75331.8,116.07,55200000,298102,2422.05,123634,1277.39,78664.0,1361.45,6127,13837,33.903,110.244,0,1
2024-11-04,MA,641,71922.42,112.2,31800000,299195,2420.06,137741,1418.87,70922.0,1232.03,5370,12765,35.22,111.394,0,1
2024-11-04,SE,540,62981.74,116.63,47400000,236008,1895.27,100373,1039.02,66617.0,1152.89,5078,11257,36.036,109.201,0,1
2024-11-04,MW,559,62516.51,111.84,40100000,272100,2218.97,122734,1262.78,66927.0,1161.08,4739,11275,35.617,111.287,0,1
2024-11-04,MT,452,52297.19,115.7,17600000,227694,1847.47,78649,816.91,49561.0,858.2,4040,9735,38.248,111.622,0,1
2024-11-04,WE,696,78357.79,112.58,51900000,335353,2713.1,141343,1465.28,75535.0,1308.12,6538,13951,35.614,110.806,0,1
2024-11-11,NE,652,76931.9,117.99,55200000,284936,2320.43,135410,1392.91,72232.0,1254.69,5837,12559,32.999,110.778,0,1
2024-11-11,MA,611,69948.4,114.48,31800000,270491,2183.02,133362,1385.8,73688.0,1276.5,5399,11713,32.252,110.151,0,1
2024-11-11,SE,550,62822.44,114.22,47400000,248896,1988.3,108600,1128.9,62286.0,1080.18,4666,10548,32.784,111.262,0,1
2024-11-11,MW,515,60717.15,117.9,40100000,251277,2045.36,126247,1308.09,64617.0,1119.88,4673,11628,32.096,110.01,0,1
2024-11-11,MT,454,52341.94,115.29,17600000,219337,1765.01,87072,901.59,56277.0,974.92,4041,8920,34.964,110.199,0,1
2024-11-11,WE,708,81902.02,115.68,51900000,317735,2582.75,140983,1452.94,76885.0,1326.03,5859,13968,32.679,111.724,0,1
2024-11-18,NE,731,85087.61,116.4,55200000,320733,2615.37,174361,1801.45,82715.0,1435.06,6543,16821,32.318,111.907,1,1
2024-11-18,MA,751,87127.5,116.02,31800000,315617,2573.96,163981,1691.5,75042.0,1299.65,5469,16055,30.2,111.814,1,1
2024-11-18,SE,619,71310.31,115.2,47400000,274578,2213.33,148941,1531.97,68123.0,1181.12,5184,13401,31.717,112.994,1,1
2024-11-18,MW,680,79265.46,116.57,40100000,281625,2259.04,156180,1606.8,68185.0,1176.45,5095,14493,29.582,111.837,1,1
2024-11-18,MT,573,64706.03,112.93,17600000,232494,1859.23,110665,1141.05,56190.0,969.85,4931,11619,37.323,111.676,1,1
2024-11-18,WE,814,94891.69,116.57,51900000,373990,3010.87,206663,2136.13,86939.0,1505.07,6234,18840,31.386,112.466,1,1
2024-11-25,NE,770,85892.48,111.55,55200000,304233,2447.17,193793,2004.62,73657.0,1274.51,6653,16978,30.596,112.156,1,1
2024-11-25,MA,703,81066.16,115.31,31800000,315311,2530.97,178154,1844.33,73566.0,1277.38,5540,15824,31.325,113.023,1,1
2024-11-25,SE,610,70601.61,115.74,47400000,280856,2288.61,166975,1719.1,70127.0,1214.53,5277,13060,31.06,113.329,1,1
2024-11-25,MW,682,80627.28,118.22,40100000,280202,2272.52,160291,1648.21,75600.0,1309.41,5707,14270,28.535,112.701,1,1
2024-11-25,MT,569,64786.56,113.86,17600000,257326,2073.52,116441,1203.69,60529.0,1047.38,4834,13019,35.892,112.526,1,1
2024-11-25,WE,824,96189.97,116.74,51900000,348167,2794.99,212154,2185.35,86235.0,1494.94,6655,17588,28.377,113.386,1,1
2024-12-02,NE,723,81523.38,112.76,55200000,349888,2833.44,143907,1484.68,77339.0,1340.68,5876,14115,31.725,114.494,0,1
2024-12-02,MA,694,83025.87,119.63,31800000,336834,2731.84,136941,1423.78,74729.0,1298.62,5478,13186,28.678,113.6,0,1
2024-12-02,SE,595,67569.93,113.56,47400000,265232,2134.4,111680,1151.93,66809.0,1160.57,4901,11107,32.273,112.544,0,1
2024-12-02,MW,606,72112.91,119.0,40100000,278679,2258.09,130843,1345.53,75453.0,1305.37,5328,11654,27.845,114.053,0,1
2024-12-02,MT,523,59959.94,114.65,17600000,239517,1925.95,100701,1043.67,59409.0,1029.97,4682,10454,35.705,113.991,0,1
2024-12-02,WE,761,90609.46,119.07,51900000,367159,2980.19,156783,1609.06,82330.0,1428.03,6308,15288,32.04,114.551,0,1
