time,geo,kpi_orders,kpi_revenue,revenue_per_kpi,population,paid_search_impressions,paid_search_spend,shopping_impressions,shopping_spend,paid_social_impressions,paid_social_spend,organic_sessions,consumer_sentiment_index,competitor_discount_index,music_center_promo
2026-03-09,TX,1005,295882.35,294.41,30500000,346818,2571.21,181119,1304.05,254986,2873.83,9370,101.861,0.112,0
2026-03-09,FL,943,270541.98,286.89,22900000,293987,2140.21,153041,1101.9,215178,2430.0,7597,101.708,0.1035,0
2026-03-09,NY,966,282184.2,292.12,19600000,323927,2361.04,150931,1086.7,226020,2546.51,8370,101.841,0.1303,0
2026-03-16,CA,1259,371623.67,295.17,39000000,435338,3111.27,226218,1628.77,308369,3472.22,12061,100.843,0.1073,0
2026-03-16,TX,1029,293998.69,285.71,30500000,355966,2582.81,165244,1189.75,244581,2754.63,9660,101.485,0.1183,0
2026-03-16,FL,918,274880.72,299.43,22900000,322511,2322.8,136811,985.04,210709,2372.77,7846,102.211,0.0973,0
2026-03-16,NY,941,270904.82,287.89,19600000,328329,2406.26,170828,1229.96,209706,2360.09,8294,101.793,0.0903,0
2026-03-23,CA,1262,360446.69,285.62,39000000,430196,3145.1,223806,1611.4,275776,3112.03,10979,102.639,0.0928,0
2026-03-23,TX,1065,304039.57,285.48,30500000,365639,2643.32,173907,1252.13,266402,3002.79,8970,101.847,0.1023,0
2026-03-23,FL,896,263691.43,294.3,22900000,332539,2422.53,168505,1213.23,221627,2508.59,8318,102.001,0.0899,0
2026-03-23,NY,863,246737.18,285.91,19600000,279285,2032.04,178945,1288.4,209253,2367.58,8771,102.454,0.0795,0
2026-03-30,CA,1257,376390.56,299.44,39000000,432119,3177.65,224931,1619.5,291455,3276.13,11482,101.975,0.0979,0
2026-03-30,TX,1034,308387.76,298.25,30500000,360790,2669.5,178913,1288.18,253135,2843.63,9199,101.686,0.092,0
2026-03-30,FL,928,272806.06,293.97,22900000,301688,2207.86,153718,1106.77,199030,2245.63,7749,103.096,0.1036,0
2026-03-30,NY,960,285496.33,297.39,19600000,349371,2549.02,179098,1289.5,221894,2494.27,8379,103.126,0.1047,0
2026-04-06,CA,1348,398920.61,295.94,39000000,465918,3365.36,239296,1722.93,320498,3618.38,10928,103.246,0.0863,0
2026-04-06,TX,1052,314577.14,299.03,30500000,342845,2482.98,174253,1254.62,251576,2845.7,10055,102.566,0.0717,0
2026-04-06,FL,876,250598.69,286.07,22900000,293066,2146.63,145760,1049.47,206901,2329.5,8069,102.142,0.0931,0
2026-04-06,NY,958,290170.2,302.89,19600000,331574,2451.27,171830,1237.18,215002,2430.31,9023,103.132,0.0817,0
2026-04-13,CA,1315,394286.28,299.84,39000000,479792,3480.24,198581,1429.78,299132,3383.84,11658,101.278,0.0654,0
2026-04-13,TX,1073,321089.62,299.24,30500000,343795,2468.56,194521,1400.55,266514,3007.87,10263,102.513,0.0678,0
2026-04-13,FL,928,262746.76,283.13,22900000,334756,2423.15,175775,1265.58,222323,2513.64,7742,101.185,0.0721,0
2026-04-13,NY,944,269886.53,285.9,19600000,356398,2584.59,155590,1120.25,234025,2634.38,9154,102.299,0.0737,0
2026-04-20,CA,1338,395257.49,295.41,39000000,476606,3453.42,197929,1425.09,321042,3608.87,12274,103.002,0.0851,0
2026-04-20,TX,1085,314799.07,290.14,30500000,356438,2580.75,168447,1212.81,267668,3020.83,9861,103.068,0.0803,0
2026-04-20,FL,897,257820.22,287.42,22900000,323815,2330.34,147219,1059.98,229453,2588.96,7909,102.529,0.0578,0
2026-04-20,NY,910,271840.16,298.73,19600000,301707,2200.7,172771,1243.95,217700,2450.41,8516,103.292,0.0575,0
2026-04-27,CA,1318,379855.86,288.21,39000000,430547,3094.93,234174,1686.06,296658,3342.72,11508,102.562,0.0662,0
2026-04-27,TX,1067,317148.14,297.23,30500000,372658,2690.68,166743,1200.55,266715,3007.11,9708,101.819,0.0516,0
2026-04-27,FL,943,274961.13,291.58,22900000,302354,2222.96,147837,1064.42,210030,2369.09,8312,101.485,0.0545,0
2026-04-27,NY,948,283182.93,298.72,19600000,342882,2511.1,173525,1249.38,229511,2579.85,8426,103.562,0.0758,0
2026-05-04,CA,1489,424535.59,285.11,39000000,460571,3392.49,249976,1799.83,342744,3882.06,12343,101.665,0.0611,1
2026-05-04,TX,1271,368929.52,290.27,30500000,399975,2935.01,203296,1463.73,293945,3309.05,10907,102.844,0.083,1
2026-05-04,FL,1155,321731.92,278.56,22900000,329959,2377.28,185101,1332.73,243812,2755.2,9698,102.57,0.074,1
2026-05-04,NY,1153,326156.68,282.88,19600000,365365,2686.31,161763,1164.7,247927,2804.9,9247,103.346,0.0783,1
2026-05-11,CA,1256,356774.85,284.06,39000000,389486,2827.32,229541,1652.7,314090,3553.02,11337,102.946,0.0671,0
2026-05-11,TX,1112,321234.98,288.88,30500000,374215,2694.76,207552,1494.38,256617,2888.64,10303,101.442,0.0959,0
2026-05-11,FL,860,240164.86,279.26,22900000,287138,2086.37,162578,1170.56,226090,2556.01,8582,102.77,0.0814,0
2026-05-11,NY,914,269207.08,294.54,19600000,337865,2475.86,169808,1222.62,227504,2565.84,8218,102.447,0.0869,0
2026-05-18,CA,1301,367505.7,282.48,39000000,438563,3198.54,209487,1508.31,287425,3236.52,11198,101.48,0.0889,0
2026-05-18,TX,1105,323807.31,293.04,30500000,410650,2983.25,168564,1213.66,249163,2802.99,9858,102.174,0.0678,0
2026-05-18,FL,917,263218.02,287.04,22900000,338188,2478.65,145598,1048.3,232468,2625.56,7836,101.943,0.0793,0
2026-05-18,NY,1003,281089.53,280.25,19600000,306857,2217.7,180540,1299.89,238899,2691.04,8318,102.201,0.0749,0
2026-05-25,CA,1372,396732.95,289.16,39000000,447172,3249.9,211722,1524.4,300502,3401.56,12342,101.717,0.1129,0
2026-05-25,TX,1085,309085.39,284.87,30500000,349259,2571.17,189133,1361.76,250315,2818.49,9458,101.53,0.0792,0
2026-05-25,FL,874,248548.42,284.38,22900000,279036,2027.35,156565,1127.27,227562,2570.44,7849,102.688,0.0895,0
2026-05-25,NY,957,278962.93,291.5,19600000,330830,2360.7,167297,1204.54,252324,2843.28,8606,102.296,0.0768,0
2026-06-01,CA,1406,386562.32,274.94,39000000,476419,3483.95,242603,1746.74,322495,3642.32,12410,102.399,0.099,0
2026-06-01,TX,1069,294970.95,275.93,30500000,368255,2692.22,169710,1221.91,255332,2887.58,9291,102.203,0.0925,0
2026-06-01,FL,967,270246.63,279.47,22900000,328862,2401.99,166377,1197.91,222138,2512.19,8839,101.863,0.1278,0
2026-06-01,NY,907,247960.95,273.39,19600000,324191,2358.96,179904,1295.31,221803,2505.52,9151,102.993,0.1073,0
2026-06-08,CA,1328,380456.05,286.49,39000000,476850,3479.91,238251,1715.41,324381,3662.61,10961,102.299,0.1057,0
2026-06-08,TX,1073,292675.29,272.76,30500000,378370,2758.8,201712,1452.33,240684,2716.96,9646,103.103,0.1291,0
2026-06-08,FL,944,269650.39,285.65,22900000,312078,2229.86,175259,1261.86,219676,2474.05,8514,101.889,0.1357,0
2026-06-08,NY,960,261655.81,272.56,19600000,320182,2279.84,146014,1051.3,219906,2478.87,8798,100.987,0.1221,0
2026-06-15,CA,1247,338590.52,271.52,39000000,436503,3239.2,196292,1413.3,320848,3623.21,11895,100.977,0.1221,0
2026-06-15,TX,1172,331108.28,282.52,30500000,393009,2869.25,201743,1452.55,235579,2655.2,10271,101.967,0.1338,0
2026-06-15,FL,891,244315.08,274.2,22900000,277580,2017.45,156147,1124.26,217912,2463.43,8551,101.966,0.1297,0
2026-06-15,NY,931,261419.01,280.79,19600000,319185,2315.03,151942,1093.98,243660,2751.18,9086,101.264,0.1388,0
2026-06-22,CA,1259,345523.13,274.44,39000000,445322,3208.58,215708,1553.09,307607,3472.49,11374,101.052,0.1604,0
2026-06-22,TX,1053,293458.78,278.69,30500000,334684,2414.35,186116,1340.03,253616,2856.14,10085,100.519,0.1235,0
2026-06-22,FL,982,282897.62,288.08,22900000,335350,2446.43,172676,1243.27,209245,2359.08,8227,102.033,0.1315,0
2026-06-22,NY,936,256948.4,274.52,19600000,309515,2271.71,178136,1282.58,219778,2472.67,8597,100.861,0.1596,0
2026-06-29,CA,1297,370693.58,285.81,39000000,415186,3058.16,244006,1756.85,330280,3722.98,12123,102.358,0.1421,0
2026-06-29,TX,1070,299315.59,279.73,30500000,343436,2504.73,190159,1369.14,252093,2830.78,8971,100.85,0.135,0
2026-06-29,FL,895,259394.84,289.83,22900000,316216,2281.57,165954,1194.87,225328,2540.69,8522,101.967,0.1487,0
2026-06-29,NY,904,250446.62,277.04,19600000,298634,2167.42,158618,1142.05,211328,2386.1,8183,102.437,0.1341,0
2026-07-06,CA,1215,337159.18,277.5,39000000,417506,2978.22,214030,1541.01,309587,3478.27,10764,100.215,0.1553,0
2026-07-06,TX,1057,301118.25,284.88,30500000,373830,2697.87,175568,1264.09,245669,2774.67,9261,100.074,0.1683,0
2026-07-06,FL,972,278867.2,286.9,22900000,321408,2317.85,138547,997.54,221878,2500.4,8455,100.348,0.1539,0
2026-07-06,NY,869,251152.44,289.01,19600000,298858,2144.04,158582,1141.79,237773,2678.31,7900,101.417,0.1596,0
2026-07-13,CA,1222,342729.63,280.47,39000000,457353,3316.93,208557,1501.61,304689,3437.07,11866,100.24,0.1509,0
2026-07-13,TX,1041,292857.48,281.32,30500000,353035,2598.11,190699,1373.03,254993,2877.96,9348,100.699,0.15,0
2026-07-13,FL,905,263181.97,290.81,22900000,302129,2196.74,154096,1109.49,221104,2494.6,8457,100.246,0.1638,0
2026-07-13,NY,880,252019.12,286.39,19600000,330513,2411.58,150988,1087.12,211601,2390.75,8847,101.433,0.1702,0
2026-07-20,CA,1281,365589.55,285.39,39000000,396922,2897.72,240483,1731.48,287449,3247.93,10830,100.758,0.1766,0
2026-07-20,TX,1013,284077.56,280.43,30500000,345167,2536.41,179132,1289.75,250187,2816.09,8962,99.62,0.1638,0
2026-07-20,FL,880,256404.54,291.37,22900000,302781,2180.04,148259,1067.47,207134,2338.63,8334,101.657,0.1609,0
2026-07-20,NY,946,269675.83,285.07,19600000,309660,2268.16,168311,1211.84,227645,2558.32,8298,99.936,0.158,0
2026-07-27,CA,1176,332622.39,282.84,39000000,410805,3019.15,232405,1673.31,290343,3283.88,11168,99.569,0.1703,0
2026-07-27,TX,1044,307721.33,294.75,30500000,371840,2727.35,198378,1428.32,235045,2650.73,8954,101.182,0.1704,0
2026-07-27,FL,939,267730.41,285.12,22900000,328390,2380.23,162463,1169.73,220909,2497.8,7800,100.846,0.1686,0
2026-07-27,NY,909,255449.74,281.02,19600000,321537,2365.01,145321,1046.31,226158,2555.78,7779,100.443,0.1538,0
